month,county,sum_sale_liters,sum_sale_dollars,population,LitersPerCapita,salesPerCapita,MMNT,MMXT,MNTM,TPCP,TSNW
2013-03-01,"O'BRIEN",6956.45,84969.68,41794,0.166446140594344,2.03305929080729,-7.566666667,2,-2.8,49.7,13.2
2013-03-01,OSCEOLA,1478.2,17447.31,10672,0.138511994002999,1.63486787856072,-9.3,1.4,-4,46.65,8.9
2013-03-01,PAGE,5515.45,74269.91,46777,0.117909442674819,1.58774419052098,-4.65,6.05,0.7,17.45,11.95
2013-03-01,PALO ALTO,4403.85,56235.25,16652,0.264463728080711,3.37708683641605,-7.5,1.1,-3.2,49.3,27.9
2013-03-01,PLYMOUTH,7479.3,98872.7,62367,0.119923998268315,1.58533679670338,-7.1,3.1,-2,34.13333333,13.5
2013-03-01,POCAHONTAS,2354.725,25540.92,12784,0.18419313204005,1.99788172715895,-8.6,1.7,-3.4,36.4,31
2013-03-01,POLK,260374.625,3884020.52,6444743,4.04010873668663e-002,0.602664919299342,-5.066666667,3.8,-0.6,43.97777778,17.12857143
2013-03-01,POTTAWATTAMIE,48435.55,720184.84,534670,9.05896160248378e-002,1.34697072960892,-5.5,5,-0.3,27.525,20.26666667
2013-03-01,POWESHIEK,6897.125,92820.14,75311,9.15819070255341e-002,1.23249113675293,-7.2,2.2,-2.5,70.5,17.775
2013-03-01,RINGGOLD,574.5,7721.73,6744,8.51868327402135e-002,1.14497775800712,-5.45,4.7,-0.4,39.3,7.85
2013-03-01,SAC,2628.75,31645.5,14353,0.183149864139901,2.20480039016234,-7.4,1.7,-2.9,42.15,23.5
2013-03-01,SCOTT,94531.425,1360239.49,1156153,8.17637674252456e-002,1.17652204336277,-5,3.275,-0.875,60.51,21.45555556
2013-03-01,SHELBY,3099.625,43606.2,20008,0.154919282287085,2.17943822471012,-7.6,4.1,-1.7,22.9,11.3
2013-03-01,SIOUX,6931.625,89528.22,85270,8.1290313123021e-002,1.04993807904304,-6.75,3.75,-1.5,32.7,8.1
2013-03-01,STORY,37460.925,526716.51,881897,4.2477664625234e-002,0.597253999049776,-6.2,2.7,-1.75,49.82222222,24.0375
2013-03-01,TAMA,2742.575,37444.19,19490,0.140717034376603,1.92120010261673,-7.8,1.6,-3.1,68.33333333,22.2
2013-03-01,TAYLOR,578.85,6734.16,11200,5.16830357142857e-002,0.601264285714286,-5.4,5.5,0.1,18.575,10.03333333
2013-03-01,UNION,5218.45,68782.41,65319,7.98917619681869e-002,1.05302301015019,-6.1,4.6,-0.8,26.63333333,15.8
2013-03-01,VAN BUREN,1132.5,14865.86,4437,0.255240027045301,3.35043047103899,-5,3.5,-0.6,64.23333333,5.833333333
2013-03-01,WAPELLO,13954.375,189799.08,106244,0.131342711117804,1.7864451639622,-4.6,4.7,0.1,45.5,6.4
2013-03-01,WARREN,9441.225,121055.47,196136,4.81361147367133e-002,0.617201686584819,-5.9,4.1,-0.9,32.28,18.6
2013-03-01,WASHINGTON,5883.575,83725.82,37992,0.154863523899768,2.20377500526427,-6.1,3.9,-1,73.66666667,34.13333333
2013-03-01,WAYNE,942.95,12565.6,7945,0.118684707363121,1.58157331655129,-5.3,4.6,-0.3,56.75,21
2013-03-01,WEBSTER,15118.425,208137.14,207025,7.30270498732037e-002,1.00537200821157,-7.8,1.3,-3.2,55.66,31.38
2013-03-01,WINNEBAGO,4065.5,49337.61,27892,0.145758640470386,1.76888032410727,-9.1,-0.1,-4.6,50.35,42.85
2013-03-01,WINNESHIEK,7221.6,88854.26,36248,0.199227543588612,2.45128724343412,-7.9,2,-2.9,48.15,31.2
2013-03-01,WOODBURY,44770.45,639340.69,686840,6.51832304466834e-002,0.930843704501776,-6.6,4.3,-1.166666667,43.76666667,24.6
2013-03-01,WORTH,1117.075,14007.59,7980,0.139984335839599,1.75533709273183,-9.3,-0.3,-4.8,31.75,20.7
2013-03-01,WRIGHT,3724.8,44992.6,53028,7.02421362299163e-002,0.848468733499283,-10.1,0,-5,2.5,2.5
2013-04-01,ADAIR,2810.675,34524.42,27595,0.101854502627288,1.25111143323066,0.6,13.1,6.9,137.25,0
2013-04-01,ADAMS,699.1,9157.46,7685,9.09694209499024e-002,1.19160182173064,-1.5,14.7,6.6,98.8,0
2013-04-01,ALLAMAKEE,5650.225,70870.18,30087,0.187796224282913,2.35550835909197,0.8,10.75,5.8,163.075,0
2013-04-01,APPANOOSE,4046.85,50797.49,22774,0.177696056906999,2.23050364450689,1.633333333,14.33333333,7.966666667,220.575,0
2013-04-01,AUDUBON,1304.375,14850.94,12449,0.104777492168046,1.19294240501245,-0.6,12.1,5.7,128.7,1.5
2013-04-01,BENTON,3751.8,45318.52,38673,9.70134202156543e-002,1.17183875054948,2.15,13.8,8.35,192.8,0
2013-04-01,BLACK HAWK,97739.625,1348861.65,1741302,5.61301974040115e-002,0.774628209236537,1.3,12.3,6.8,176.9,0.075
2013-04-01,BOONE,10873.15,131633.46,127050,8.55816607634789e-002,1.03607603305785,0.766666667,12.9,6.866666667,150.4333333,0
2013-04-01,BREMER,12555.35,155859.17,76260,0.164638735903488,2.04378665093103,-0.6,10.5,4.9,185,1
2013-04-01,BUCHANAN,7383.7,86409.18,89088,8.28809716235632e-002,0.969930630387931,0.9,11,5.9,168.6,0.15
2013-04-01,BUENA VISTA,8678.15,113448.26,47525,0.182601788532351,2.3871280378748,-0.5,10.45,4.95,123.15,22.25
2013-04-01,BUTLER,1988.575,20513.9,23095,8.61041350941762e-002,0.888239878761637,-0.5,10.7,5.1,126.875,0
2013-04-01,CALHOUN,2267.925,26229.94,28226,8.03487918939984e-002,0.929282930631333,-0.8,11.4,5.3,153.7,2.5
2013-04-01,CARROLL,17036.425,211808.76,94434,0.180405627210539,2.24292902979859,-0.7,12.1,5.7,128.1,0.75
2013-04-01,CASS,8101.7,101787.17,40913,0.198022633392809,2.48789309021582,-0.9,13.6,6.3,103.9,0.46
2013-04-01,CEDAR,2404.625,28685.76,47010,5.11513507764305e-002,0.610205488194001,1.3,14.3,7.8,252.3,0.5
2013-04-01,CERRO GORDO,40541.125,496637.72,179875,0.225384989576095,2.76101581653926,-0.15,10.1,4.95,207.35,1.3
2013-04-01,CHEROKEE,4790.998,58350.92,23330,0.205357822546078,2.50111101585941,-1.6,11.1,4.8,123.5333333,11.26666667
2013-04-01,CHICKASAW,2611.425,27838.26,22916,0.113956406004538,1.21479577587712,-0.9,9.4,4.3,174.7,0.4
2013-04-01,CLARKE,3825.9,48228.45,40511,9.44410160203402e-002,1.1905025795463,0.2,14.4,7.2,158.3666667,0.166666667
2013-04-01,CLAY,10456.25,123881.46,112701,9.27786798697438e-002,1.09920462107701,-0.95,10.4,4.75,94.05,12.2
2013-04-01,CLAYTON,3669.575,47640.55,34937,0.105034061310359,1.36361307496351,0.5,10.93333333,5.733333333,160,0
2013-04-01,CLINTON,24314.125,306891.85,180588,0.134638652623652,1.69940333798481,1.75,13.95,7.9,201.95,0
2013-04-01,CRAWFORD,5703.3,78732.42,36860,0.154728703201302,2.13598534997287,-1.7,10.9,4.6,124.6,5.5
2013-04-01,DALLAS,30824.2,461584.62,455910,6.76102739575794e-002,1.01244679871027,0.6,13.1,6.9,138.2285714,0
2013-04-01,DAVIS,615,6781.03,10468,5.87504776461597e-002,0.647786587695835,1.8,14.6,8.2,195.7,0
2013-04-01,DECATUR,1040.275,13688.04,24728,4.20687075380136e-002,0.553544160465869,2.15,14.3,8.2,183.7,0
2013-04-01,DELAWARE,6445.825,84982.03,26556,0.242725749359843,3.2001065672541,0.1,11.7,5.9,212.3,1
2013-04-01,DES MOINES,22654.725,292193.12,253268,8.94496146374591e-002,1.15369142568347,3.566666667,15.23333333,9.433333333,156.35,0
2013-04-01,DICKINSON,20421.775,252241.69,52853,0.386388189885153,4.7725141430004,-0.766666667,9.366666667,4.333333333,84.74,21.36
2013-04-01,DUBUQUE,48942.075,651635.56,337821,0.144875762608008,1.92893739583981,1.1,12.16666667,6.633333333,171.05,0
2013-04-01,EMMET,4085.35,48240.74,33611,0.121548005117372,1.43526643063283,-1.3,9.6,4.15,120.8,10.13333333
2013-04-01,FAYETTE,9570.325,108739.31,52185,0.183392258311775,2.08372731627862,-0.45,10.6,5.05,126.8,0.06
2013-04-01,FLOYD,7709.925,97315.28,43082,0.178959310152732,2.25883849403463,1,10.8,5.9,167.45,0.15
2013-04-01,FRANKLIN,3653.275,44484.66,24870,0.146894853236832,1.78868757539204,-0.1,11.1,5.5,165.75,0
2013-04-01,GREENE,2178.75,25225.53,27073,8.04768588630739e-002,0.931759686772799,-0.2,12.4,6.1,148.3,0
2013-04-01,GRUNDY,2819.6,33299.65,26623,0.105908425046013,1.25078503549562,0.9,11.3,6.1,174.15,0
2013-04-01,GUTHRIE,1668.975,19531.19,17732,9.41222084367246e-002,1.10146571170765,-0.1,13.2,6.7,140.44,0
2013-04-01,HAMILTON,6249.75,72329.18,79332,7.87796853728634e-002,0.911727676095397,-0.9,11.6,5.4,144.4,1.9
2013-04-01,HANCOCK,1924.5,20653.14,23427,8.21488026635933e-002,0.881595594826482,-0.9,9.7,4.45,182.6,7.075
2013-04-01,HARDIN,12200.325,147858.86,157474,7.74751705043372e-002,0.938941412550643,-0.4,10.9,5.25,162.05,0
2013-04-01,HARRISON,2489,31439.5,26236,9.48696447629212e-002,1.19833434974844,0,13.63333333,6.833333333,108.3,3.757142857
2013-04-01,HENRY,5442.025,64443.74,33732,0.161331228507056,1.9104630617811,0.9,15,8,155.08,0
2013-04-01,HOWARD,5845.6,69741.39,21860,0.267410795974382,3.19036550777676,-0.9,9.9,4.5,116.75,0.9
2013-04-01,HUMBOLDT,3253.525,40416.94,20179,0.161233212745924,2.00292085831805,-0.2,10.6,5.2,149.75,2
2013-04-01,IDA,2411.15,29531.13,14052,0.171587674352405,2.10156063193851,-0.7,11.6,5.45,140.5,15.85
2013-04-01,IOWA,9788.2,123836.56,243126,4.02597829931805e-002,0.509351365135773,0,13.9,7,200.3142857,0
2013-04-01,JACKSON,8097.75,99171.34,43173,0.187565144882218,2.29706853820675,0.95,12.8,6.9,198.7,0
2013-04-01,JASPER,10206.875,118094.86,172854,5.90491108102792e-002,0.683205826882803,1.6,14.06666667,7.833333333,149.9666667,0
2013-04-01,JEFFERSON,6100.85,74090.68,49460,0.123349171047311,1.49799191265669,3.7,16.4,10,191.4,0
2013-04-01,JOHNSON,98906.475,1467148.1,1542452,6.41228868062021e-002,0.951179096659085,2.75,15.85,9.25,234.4,0
2013-04-01,JONES,9309.85,106854.78,46470,0.200341080266839,2.29943576500968,1.1,12.9,7,234.65,0
2013-04-01,KEOKUK,1243.275,15174.21,9960,0.124826807228916,1.52351506024096,0.5,14.1,7.3,217.85,0
2013-04-01,KOSSUTH,10079.525,129772.93,36221,0.278278484856851,3.58280914386682,-1.65,9.65,4.05,178.7,21.35
2013-04-01,LEE,23956.8,311690.34,155209,0.154351873924837,2.00819759163451,3.9,15.36666667,9.633333333,155.6166667,0
2013-04-01,LINN,130187.825,1694536.64,2782964,4.67802763528382e-002,0.608896356546474,1.433333333,13.76666667,7.633333333,209.2444444,0
2013-04-01,LOUISA,1290.15,16814.53,15604,8.26807228915663e-002,1.07757818508075,,,,103.8,0
2013-04-01,LUCAS,2203.1,28558.45,21070,0.104560987185572,1.35540816326531,-1,14.1,6.4,167.8,0
2013-04-01,LYON,3216.65,42123.2,21416,0.150198449757191,1.96690324990661,-2.6,9.2,3.3,85.2,34.9
2013-04-01,MADISON,4877.975,54952.83,35370,0.137912779191405,1.55365648854962,-1.2,12.8,5.8,149.0666667,0.65
2013-04-01,MAHASKA,4591.8,55094.16,58035,7.91212199534764e-002,0.949326440940812,1,15,8,183.2666667,0
2013-04-01,MARION,10516,132893.74,84645,0.124236517218973,1.57001287731112,1.7,13.7,7.7,214.375,0
2013-04-01,MARSHALL,17786.425,228594.08,253191,7.02490412376427e-002,0.902852313075899,0.75,12.4,6.6,143.8714286,0
2013-04-01,MILLS,2368.4,29565.19,25074,9.44564090292733e-002,1.17911741245912,0.3,13.8,7,103.5666667,0.266666667
2013-04-01,MITCHELL,4825.65,51595.18,26480,0.18223753776435,1.9484584592145,-1,9.4,4.2,201.35,1.2
2013-04-01,MONONA,3621.025,46087.56,17594,0.205810219392975,2.61950437649199,-1.1,11.95,5.4,135.66,6.833333333
2013-04-01,MONROE,1290.75,17006.02,15316,8.42746147819274e-002,1.11034343170541,1.2,14.7,7.9,231.55,0
2013-04-01,MONTGOMERY,4982.525,59383.89,28554,0.174494816838271,2.07970476990964,0.6,14.5,7.5,92.25,0.5
2013-04-01,MUSCATINE,20305.125,269388.86,241844,8.39595979226278e-002,1.11389515555482,2.633333333,14.5,8.566666667,176.35,0
2013-04-01,"O'BRIEN",7426.375,91184.04,45045,0.16486568986569,2.02428771228771,-2.233333333,10.1,3.966666667,103.8333333,32.7
2013-04-01,OSCEOLA,1295.525,13961.46,10672,0.121394771364318,1.30823275862069,-3.6,8.6,2.5,94.65,37.45
2013-04-01,PAGE,7770,103630.53,52195,0.148864833796341,1.98544937254526,0.75,14.4,7.6,117.3,0
2013-04-01,PALO ALTO,4001.8,49764.56,20463,0.195562722963397,2.43192884718761,-0.7,10.8,5.1,154.2,25.9
2013-04-01,PLYMOUTH,12219,165197.9,68295,0.178915001098177,2.41888718061352,-1.8,11.4,4.8,123.5666667,19.85
2013-04-01,POCAHONTAS,2077.975,24692.91,14585,0.142473431607816,1.69303462461433,-0.5,11,5.3,160.5,10.4
2013-04-01,POLK,334199.1,4761603.96,7160326,4.66737268666259e-002,0.664998208182141,1.733333333,13.83333333,7.766666667,136.41,0
2013-04-01,POTTAWATTAMIE,61725.475,857454.16,667397,9.24868931085995e-002,1.2847737703346,0.2,17.2,8.7,99.98,0.775
2013-04-01,POWESHIEK,7998.55,97839.19,66170,0.120878797037933,1.47860344567024,-0.2,12.5,6.1,195.0666667,0
2013-04-01,RINGGOLD,854.4,10054.26,8430,0.10135231316726,1.19267615658363,0.45,13.1,6.75,219.7,0.4
2013-04-01,SAC,3124.6,35576.95,14885,0.209916022841787,2.39012092710783,-1.1,10.9,4.9,142.7,6.35
2013-04-01,SCOTT,114263.005,1617423.14,1303447,8.76621795899642e-002,1.24088140139185,2.75,14.375,8.575,165.5,0
2013-04-01,SHELBY,6426.8,81215.59,30012,0.214141010262562,2.70610389177662,-0.6,12.7,6,95.35,0.75
2013-04-01,SIOUX,11120,146314.85,100795,0.110322932685153,1.45160821469319,-1.7,11.6,4.95,83.48,27.7
2013-04-01,STORY,64646.6,820071.72,1099257,5.8809359412767e-002,0.746023650520306,0.75,12.8,6.75,138.58,0
2013-04-01,TAMA,2898.5,34422.02,19490,0.14871729091842,1.76613750641355,-0.7,12,5.7,171.4,0
2013-04-01,TAYLOR,720.45,8717.45,14000,5.14607142857143e-002,0.622675,0.7,16,8.7,149.64,0.833333333
2013-04-01,UNION,6109.625,75375.99,74002,8.25602686413881e-002,1.0185669306235,-0.2,12.9,6.4,150.0666667,0.866666667
2013-04-01,VAN BUREN,858.775,10379.65,3788,0.22670934530095,2.7401399155227,2.4,15.5,9,148.4666667,0
2013-04-01,WAPELLO,12746.7,170729.39,106663,0.119504420464453,1.60064305335496,2.4,15.2,8.8,212.9,0
2013-04-01,WARREN,14030.125,172586.11,230903,6.07619866350805e-002,0.747439877351096,0.7,13.9,7.3,120.25,0
2013-04-01,WASHINGTON,6030.125,84575.01,37992,0.158720914929459,2.22612681617183,1.5,14.5,8,205.2,0
2013-04-01,WAYNE,804.15,9659.39,7945,0.101214600377596,1.2157822529893,1,13.6,7.3,210.1333333,0
2013-04-01,WEBSTER,19025.325,251289.21,232673,8.17685120319075e-002,1.08001018596915,-0.4,10.7,5.1,182.26,2.56
2013-04-01,WINNEBAGO,5460.775,63403.42,34865,0.156626272766385,1.81854065681916,-1.1,9.8,4.4,169.45,9.55
2013-04-01,WINNESHIEK,8574.825,105070.25,45310,0.189247958508056,2.31891966453321,1.1,11.3,6.2,160.4,1.1
2013-04-01,WOODBURY,57545.6,785143.32,771209,7.46173864672222e-002,1.01806815013829,-0.933333333,12.43333333,5.7,124.4,15.875
2013-04-01,WORTH,1813.425,23116.66,9975,0.181796992481203,2.31745964912281,-0.3,10.2,5,106.3,2.45
2013-04-01,WRIGHT,3861.65,45979.22,54255,7.11759284858538e-002,0.847465118422266,-0.6,10.9,5.1,143.1,1.3
2013-05-01,ADAIR,2358.475,27907.69,21144,0.111543463866818,1.31988696556943,9.9,20.3,15.1,214.05,10.2
2013-05-01,ADAMS,509.675,6389.06,6148,8.29009433962264e-002,1.03920949902407,9.1,22.3,15.7,30.2,0
2013-05-01,ALLAMAKEE,6401,70213.15,27543,0.232400246886686,2.54921940238899,9.3,21.2,15.25,200.275,0
2013-05-01,APPANOOSE,5680.025,73409,30075,0.188862011637573,2.44086450540316,10.06666667,21.86666667,15.96666667,244.925,6.425
2013-05-01,AUDUBON,1515.025,15042.93,10432,0.145228623466258,1.44199865797546,8.4,19.6,14,165.8,10.2
2013-05-01,BENTON,5659.675,64102.84,51181,0.110581563470819,1.25247337879291,10.55,22.2,16.4,273.5,1.25
2013-05-01,BLACK HAWK,89170.625,1220546.63,1665740,5.35321388692113e-002,0.732735378870652,9.2,21,15.1,274.0166667,4.25
2013-05-01,BOONE,12306.95,143643.81,137128,8.97478997724754e-002,1.0475162621784,9.566666667,20.86666667,15.23333333,227,6.15
2013-05-01,BREMER,12614.525,144555.67,61008,0.206768374639392,2.36945433385785,8.6,20.5,14.6,269.8,7.6
2013-05-01,BUCHANAN,11032.2,139277.43,110243,0.100071659878632,1.26336756075216,8.3,21.1,14.7,258.4333333,0.65
2013-05-01,BUENA VISTA,14887.225,178642.02,57658,0.25819877553852,3.09830413819418,8.1,19.8,14,198.55,12.95
2013-05-01,BUTLER,1420.275,14239.85,16950,8.37920353982301e-002,0.840109144542773,9,20.4,14.7,222.05,14
2013-05-01,CALHOUN,2839.925,32822.63,28906,9.82469037570055e-002,1.13549539887913,8.9,19.7,14.3,227.1,17.8
2013-05-01,CARROLL,14279.075,178326.66,83339,0.171337249067063,2.13977441533976,8.4,20.1,14.3,224.1666667,12.45
2013-05-01,CASS,6250.225,74182.38,34108,0.183248064970095,2.17492611703999,8.9,21,14.9,153.5333333,2.7
2013-05-01,CEDAR,3835.75,41457.81,43410,8.83609767334716e-002,0.955029025570145,10.1,22.5,16.3,188.9,0
2013-05-01,CERRO GORDO,35841.725,455582.22,151490,0.236594659713512,3.00734187075054,8,18.85,13.45,236.25,15.425
2013-05-01,CHEROKEE,6890.675,78214.95,27290,0.252498167827043,2.86606632466105,7.8,19.6,13.7,320.8333333,4.566666667
2013-05-01,CHICKASAW,2798.375,29836.95,20923,0.133746355685131,1.42603594130861,7.5,19.3,13.4,233.575,11.825
2013-05-01,CLARKE,3693.325,47043.67,30567,0.120827199267184,1.53903457977557,9.5,21.2,15.2,219.5666667,13.3
2013-05-01,CLAY,11768.85,134249.7,78484,0.149952219560675,1.71053590540747,8.05,19.7,13.85,191.9166667,5.6
2013-05-01,CLAYTON,3526.575,45520.27,28589,0.123354262128791,1.59223022840953,8.866666667,20.83333333,14.86666667,231.75,0
2013-05-01,CLINTON,21144.9,264368.2,144324,0.146509935977384,1.83176879798232,10.45,22.9,16.65,130.4714286,0
2013-05-01,CRAWFORD,8537.7,102848.95,46075,0.18530005425936,2.23220727075421,8,18.7,13.3,210.625,10.5
2013-05-01,DALLAS,20826.225,339663.99,573816,3.62942563469823e-002,0.591938861934836,9.4,21.2,15.3,189.2375,4.233333333
2013-05-01,DAVIS,768.75,8813.53,13085,5.87504776461597e-002,0.673559801299197,11.3,22.2,16.7,235.5,0
2013-05-01,DECATUR,1146.775,15432.05,23298,4.92220362262855e-002,0.662376598849687,10.7,21.4,16,167,11.9
2013-05-01,DELAWARE,6585.6,77430.79,21086,0.312320971260552,3.67214217964526,9,21.3,15.2,176.8,0
2013-05-01,DES MOINES,16946,226399.18,254842,6.64961034680312e-002,0.888390375212877,11.5,22.63333333,17,298.5166667,0
2013-05-01,DICKINSON,32839.375,431734.96,42127,0.779532722482019,10.2484145559855,8.733333333,19.13333333,13.96666667,116.34,4.1
2013-05-01,DUBUQUE,47758.05,628156,268857,0.177633649114585,2.33639444016708,9.7,21.4,15.56666667,145.2,0
2013-05-01,EMMET,8784.95,104639.7,25822,0.340211834869491,4.05234683603129,7.8,18.75,13.25,138,6.366666667
2013-05-01,FAYETTE,7800.2,88200.02,41856,0.186357989296636,2.10722524847095,8.55,20.75,14.7,216.2333333,1.983333333
2013-05-01,FLOYD,6373.3,80047.5,33582,0.18978321719969,2.38364302304806,8.9,19.5,14.2,244.05,19.2
2013-05-01,FRANKLIN,3231.475,38048.54,19440,0.166228137860082,1.95722942386831,8,19.9,14,209.6666667,17.8
2013-05-01,FREMONT,147.75,2106.66,2164,6.82763401109057e-002,0.973502772643253,10.15,21.85,15.9,195.2666667,2.966666667
2013-05-01,GREENE,2038.65,24241.56,18924,0.107728281547242,1.28099556119214,8.9,20.2,14.6,207.5333333,2.1
2013-05-01,GRUNDY,1809.65,20516.19,24686,7.33067325609657e-002,0.831086040670825,9,20.8,14.9,341.75,12.8
2013-05-01,GUTHRIE,2010.35,23306.35,14049,0.143095593992455,1.65893302014378,8.9,20.8,14.8,233.32,11.06666667
2013-05-01,HAMILTON,7908.625,85325.91,76618,0.103221501474849,1.11365358009867,8.2,19.7,14,158.575,8.9
2013-05-01,HANCOCK,2349.3,24137.64,22293,0.105382855604898,1.0827452563585,8.7,18.3,13.55,170.2,23.375
2013-05-01,HARDIN,11640.025,142284.25,169470,6.86848704785508e-002,0.839583702130171,8.35,19.8,14.1,315.25,24.3
2013-05-01,HARRISON,3384.7,42435.53,32795,0.103207806067998,1.29396340905626,9.4,21.76666667,15.56666667,152.5888889,9.128571429
2013-05-01,HENRY,7282.075,98347.88,42165,0.17270425708526,2.33245298233132,9.9,22.2,16.1,208.025,0
2013-05-01,HOWARD,4905.55,51785.43,17488,0.280509492223239,2.96119796431839,7.2,19.6,13.3,222.6,14.45
2013-05-01,HUMBOLDT,5116.15,57058.1,24284,0.210679871520343,2.34961703179048,9.1,19.9,14.5,180.75,0
2013-05-01,IDA,3023.2,37139.7,17565,0.172115001423285,2.11441502988898,8.6,20.55,14.55,170.55,8.3
2013-05-01,IOWA,14917.8,168883.08,300718,4.96072732593327e-002,0.561599505184259,9.6,22,15.8,180.7,0
2013-05-01,JACKSON,7690.225,98443.1,34136,0.225281960393719,2.88384989453949,9.55,22.15,15.85,116.35,0
2013-05-01,JASPER,12059.35,150625.56,190189,6.34071896902555e-002,0.791978295274701,10.06666667,20.8,15.43333333,266.9666667,11.05
2013-05-01,JEFFERSON,4965.95,61972.73,39568,0.125504195309341,1.56623357258391,11.7,23.3,17.5,257.7,0
2013-05-01,JOHNSON,84166.055,1215453.57,1537663,5.47363466507291e-002,0.790455106222885,10.6,22.5,16.55,190.3,0
2013-05-01,JONES,8767.95,102169.49,37176,0.235849741768883,2.74826474069292,9.7,21.6,15.6,171.9,0
2013-05-01,KEOKUK,1420.85,15917.52,11965,0.118750522356874,1.33034015879649,9.7,21.8,15.7,229.5,0
2013-05-01,KOSSUTH,10713.875,126389.83,36665,0.292209873176053,3.44715205236602,7.4,19.05,13.25,215.85,16.5
2013-05-01,LEE,16685.175,217901.1,143638,0.116161287403055,1.51701569222629,11.86666667,22.66666667,17.23333333,245.15,0
2013-05-01,LINN,157410.775,2094290.58,2756094,5.71137178194938e-002,0.759876324972951,10.13333333,22.33333333,16.2,166.1666667,0
2013-05-01,LOUISA,1765.675,23040.22,19505,9.05242245578057e-002,1.18124685977954,,,,195.4,0
2013-05-01,LUCAS,2205.825,29945.97,16856,0.130862897484575,1.77657629330802,8.5,21.3,14.9,219.8,17.8
2013-05-01,LYON,3963.35,54517.49,24660,0.160719789132198,2.21076601784266,7.4,19.6,13.5,189.05,10.15
2013-05-01,MADISON,4017.425,46965.26,26361,0.15240032623952,1.78161905845757,8.6,20.2,14.4,179.5,2.133333333
2013-05-01,MAHASKA,5944.975,78487.13,58035,0.102437753080038,1.35241026966486,10.8,22.4,16.6,190.6,8.15
2013-05-01,MARION,14569.375,186963.82,103925,0.14019124368535,1.79902641327881,10.8,21,15.9,135.0666667,6.066666667
2013-05-01,MARSHALL,16925.6,221819.49,308550,5.48552908766813e-002,0.718909382596014,9.1,20.85,14.95,336.2428571,5.58
2013-05-01,MILLS,3014.8,35380.29,30784,9.79339916839917e-002,1.14930775727651,9.2,21.7,15.5,205.5333333,2.5
2013-05-01,MITCHELL,2808.225,34778.9,21670,0.129590447623443,1.60493308721735,8.1,18.4,13.3,318.95,30.6
2013-05-01,MONONA,3513.9,45318.92,22142,0.158698401228435,2.04674013187607,8.15,19.75,13.95,151.62,5.166666667
2013-05-01,MONROE,3081.275,35114.02,19664,0.156696246948739,1.78570077298617,10.6,22.3,16.4,188.2,5.95
2013-05-01,MONTGOMERY,2726.975,33031.61,21888,0.124587673611111,1.50911960891813,10.1,21.9,16,221.35,2.5
2013-05-01,MUSCATINE,20511.325,252493,248377,8.25814185693522e-002,1.01657158271499,11.3,22.76666667,17.03333333,196.55,0
2013-05-01,"O'BRIEN",11435.125,136648.1,49764,0.229787095088819,2.74592275540551,7.4,19.33333333,13.36666667,263.5333333,4.4
2013-05-01,OSCEOLA,1849.575,22180.33,13340,0.1386488005997,1.66269340329835,6.8,19.2,13,153.85,12.65
2013-05-01,PAGE,5307.3,70120.28,41756,0.127102691828719,1.67928633010825,10.3,22.1,16.25,221.2,1.9
2013-05-01,PALO ALTO,4094.6,48740.45,17356,0.235918414381194,2.80827667665361,8.2,19,13.6,157.3,10.2
2013-05-01,PLYMOUTH,9859.075,118425.49,52606,0.187413507964871,2.25117838269399,7.8,20.6,14.2,156.55,6.633333333
2013-05-01,POCAHONTAS,3335.325,32968.86,14586,0.228666186754422,2.2603085150144,9,19.5,14.3,199,15.2
2013-05-01,POLK,352452.68,5096059.86,8034952,4.38649390811544e-002,0.634236503217443,10.33333333,20.76666667,15.53333333,214.1318182,5.921052632
2013-05-01,POTTAWATTAMIE,57161.3,759809.8,609411,9.37976176997133e-002,1.24679370736662,9.4,20.9,15.2,171.66,4.3
2013-05-01,POWESHIEK,9643.225,127943.94,96424,0.100008555961172,1.32688894880943,8.9,20.4,14.6,341.4333333,5.08
2013-05-01,RINGGOLD,569.5,6708.03,6744,8.44454329774614e-002,0.994666370106762,9.65,20.55,15.1,140.85,6.35
2013-05-01,SAC,4024.475,47387.97,18367,0.219114444383949,2.58006043447487,8.1,19.2,13.6,142.5,7.6
2013-05-01,SCOTT,118577.5,1619562.46,1298222,9.1338384344126e-002,1.24752350522484,11.25,22.375,16.85,218.0923077,0
2013-05-01,SHELBY,5367.175,55296.47,25010,0.214601159536186,2.21097441023591,8,20.6,14.3,142.45,6.35
2013-05-01,SIOUX,9214.25,106064.12,88361,0.10427960299227,1.20034992813572,8.05,20.95,14.5,233.92,9.425
2013-05-01,STORY,40707.85,546847.38,1071545,3.79898651013256e-002,0.510335431549771,9.2,20.25,14.7,246.4818182,10.15555556
2013-05-01,TAMA,5149.15,59379.34,26055,0.197626175398196,2.27899980809825,9.2,21.1,15.1,308.7666667,5.5
2013-05-01,TAYLOR,613.1,7766.83,11200,5.47410714285714e-002,0.693466964285714,10.1,21.2,15.7,139.54,2.725
2013-05-01,UNION,5535.475,69764.74,74002,7.4801694548796e-002,0.942741277262777,9.3,20.8,15.1,161.2,5.066666667
2013-05-01,VAN BUREN,1046.275,14575.6,5384,0.194330423476969,2.70720653789004,10.3,22.1,16.2,215.6666667,0
2013-05-01,WAPELLO,19102.375,259333.93,131880,0.144846640885654,1.96643865635426,10.5,21.5,16,180.75,0
