weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars
2014-03-23,Canadian,15412.925,216304.280000001
2014-03-23,Captain Morgan,14559.35,245481.88
2014-03-23,Crown Royal,4928.125,142008.19
2014-03-23,Fireball,7782.8,127194.88
2014-03-23,Five,13362.225,88276.06
2014-03-23,Five Star,3235.125,22145.99
2014-03-23,Hawkeye,16556,106905.77
2014-03-23,Jack Daniels,5207.2,138375.33
2014-03-23,Jagermeister,3889.475,92846.9400000001
2014-03-23,Jim Beam,3905.725,73227.2100000001
2014-03-23,McCormick,220.75,2202.9
2014-03-23,Paramount,13089,94421.3699999997
2014-03-23,Phillips,5023.5,33819.94
2014-03-23,Seagrams,7155.7,85889.96
2014-03-23,Smirnoff,6916.2,106968.46
2014-03-30,Absolut,5729.125,124560.7
2014-03-30,Admiral Nelson,5112,53602.56
2014-03-30,Bacardi,8029.825,112559.71
2014-03-30,Barton,6463.75,38721.06
2014-03-30,Black Velvet,18119.3,181623.03
2014-03-30,Canadian,17679.95,245572.130000001
2014-03-30,Captain Morgan,21682.225,361853.27
2014-03-30,Crown Royal,6114.77500000001,176285.59
2014-03-30,Fireball,12319.625,204041.51
2014-03-30,Five,14133.55,93400.3
2014-03-30,Five Star,3763.375,25753.17
2014-03-30,Hawkeye,26083,166094.65
2014-03-30,Jack Daniels,10078.85,270962.4
2014-03-30,Jagermeister,3311.125,78991.58
2014-03-30,Jim Beam,3813.625,73821.2900000001
2014-03-30,McCormick,226.75,2057.95
2014-03-30,Paramount,14607.125,106408.87
2014-03-30,Phillips,9159.75,61096.35
2014-03-30,Seagrams,7550.125,90889.8900000001
2014-03-30,Smirnoff,11783.075,173234.44
2014-04-06,Absolut,6015.025,131871.05
2014-04-06,Admiral Nelson,6715.875,70133.88
2014-04-06,Bacardi,8701.075,124180.02
2014-04-06,Barton,7281,43676.18
2014-04-06,Black Velvet,24192.725,238429.59
2014-04-06,Canadian,22938.275,297394.820000001
2014-04-06,Captain Morgan,27347.05,448586
2014-04-06,Crown Royal,9154.9,266134.88
2014-04-06,Fireball,8957.875,146742.6
2014-04-06,Five,16966.325,111753.84
2014-04-06,Five Star,4128.125,28171.89
2014-04-06,Hawkeye,33349.5,211177.61
2014-04-06,Jack Daniels,14010.45,366933.21
2014-04-06,Jagermeister,3436.9,82238.73
2014-04-06,Jim Beam,3511.575,69057.1500000001
2014-04-06,McCormick,318.75,2687.6
2014-04-06,Paramount,15472.125,112977.9
2014-04-06,Phillips,10251,68127.97
2014-04-06,Seagrams,8163.775,98489.7500000001
2014-04-06,Smirnoff,13900.9,202409.92
2014-04-13,Absolut,6194.275,129489.38
2014-04-13,Admiral Nelson,3589,38466.72
2014-04-13,Bacardi,8857.625,124776.26
2014-04-13,Barton,5991,35944.55
2014-04-13,Black Velvet,23485.1,233331.29
2014-04-13,Canadian,18306.95,262144.56
2014-04-13,Captain Morgan,17356.3,292397.04
2014-04-13,Crown Royal,5672.875,163280.3
2014-04-13,Fireball,9065.45,148784.02
2014-04-13,Five,14115.25,93354.83
2014-04-13,Five Star,3856.6,26171.19
2014-04-13,Hawkeye,23135.625,148025.5
2014-04-13,Jack Daniels,6282.7,165268.62
2014-04-13,Jagermeister,4080.75,97146.4200000001
2014-04-13,Jim Beam,3904.375,73901.3800000001
2014-04-13,McCormick,218.75,1971.05
2014-04-13,Paramount,15049.125,109481.07
2014-04-13,Phillips,6283.85,42381.26
2014-04-13,Seagrams,9237.975,110423.66
2014-04-13,Smirnoff,7882.85,120323.85
2014-04-20,Absolut,5576.925,120472.69
2014-04-20,Admiral Nelson,4077.5,43331.77
2014-04-20,Bacardi,8086.85,114917.93
2014-04-20,Barton,5275.5,31613.94
2014-04-20,Black Velvet,19661.75,196179.16
2014-04-20,Canadian,16434.675,224749.640000001
2014-04-20,Captain Morgan,19543.775,325526.01
2014-04-20,Crown Royal,6372.12500000001,185861.87
2014-04-20,Fireball,8086.425,131661.68
2014-04-20,Five,13825.025,91248.1099999999
2014-04-20,Five Star,3410.5,23343.39
2014-04-20,Hawkeye,16716.75,107560.67
2014-04-20,Jack Daniels,8345.625,219093.52
2014-04-20,Jagermeister,3226.975,77423.0100000001
2014-04-20,Jim Beam,5218.125,97171.9099999999
2014-04-20,McCormick,250,2198.92
2014-04-20,Paramount,13221.125,95592.2499999996
2014-04-20,Phillips,8060.5,53695.44
2014-04-20,Seagrams,8003.125,96219.1600000002
2014-04-20,Smirnoff,9027.35,138567.08
2014-04-27,Absolut,6481.425,136038.97
2014-04-27,Admiral Nelson,5517,57853.23
2014-04-27,Bacardi,10427.425,147024.18
2014-04-27,Barton,7109.5,42644.65
2014-04-27,Black Velvet,26522.25,258590.77
2014-04-27,Canadian,18549.375,257260.71
2014-04-27,Captain Morgan,19713.85,327175.22
2014-04-27,Crown Royal,6512.82500000001,187901.31
2014-04-27,Fireball,10593.55,168200.46
2014-04-27,Five,16235.55,107405.82
2014-04-27,Five Star,4019.4,27420.6
2014-04-27,Hawkeye,24197.125,154759.1
2014-04-27,Jack Daniels,11848.75,309280.84
2014-04-27,Jagermeister,3311.5,79541.0200000001
2014-04-27,Jim Beam,4064.1,79356.1000000002
2014-04-27,McCormick,267.75,2421
2014-04-27,Paramount,13654.875,99347.0699999996
2014-04-27,Phillips,9057.25,60317.73
2014-04-27,Seagrams,8801.5,103479.43
2014-04-27,Smirnoff,10910.15,165775.13
2014-05-04,Absolut,7775.125,156913.96
2014-05-04,Admiral Nelson,5450.75,57666.28
2014-05-04,Bacardi,15293.775,214341.25
2014-05-04,Barton,7351.5,43993.62
2014-05-04,Black Velvet,65137.3999999999,591105.230000001
2014-05-04,Canadian,16669,255305.140000001
2014-05-04,Captain Morgan,16017.125,268927.21
2014-05-04,Crown Royal,6331.37500000001,181116.43
2014-05-04,Fireball,7561.375,125751.36
2014-05-04,Five,13737.225,90970.12
2014-05-04,Five Star,3847.375,26295.86
2014-05-04,Hawkeye,16143.375,104677.85
2014-05-04,Jack Daniels,4438.875,120991.09
2014-05-04,Jagermeister,6416.325,152019.68
2014-05-04,Jim Beam,4464.35,84731.9700000002
2014-05-04,McCormick,288.25,2353.35
2014-05-04,Paramount,13118.125,95580.7399999997
2014-05-04,Phillips,9820,65376.38
2014-05-04,Seagrams,7279.175,86976.4900000002
2014-05-04,Smirnoff,8203.025,124240.46
2014-05-11,Absolut,6824.875,139319.3
2014-05-11,Admiral Nelson,5024.75,52735.0199999999
2014-05-11,Bacardi,10538.375,148225.8
2014-05-11,Barton,7183.25,43055.26
2014-05-11,Black Velvet,31278.075,297554.050000001
2014-05-11,Canadian,15578.9,220005.020000001
2014-05-11,Captain Morgan,17255.825,289309.51
2014-05-11,Crown Royal,4835.225,140930.73
2014-05-11,Fireball,7468.275,124234.4
2014-05-11,Five,14797.725,97947.2799999999
2014-05-11,Five Star,3933.875,26748.94
2014-05-11,Hawkeye,17786.75,115649
2014-05-11,Jack Daniels,4570.775,125390.82
2014-05-11,Jagermeister,3726.8,89434.6200000001
2014-05-11,Jim Beam,3954.175,74876.7100000002
2014-05-11,McCormick,250.75,2166.22
2014-05-11,Paramount,16854.375,120328.99
2014-05-11,Phillips,7987,52986.18
2014-05-11,Seagrams,9245.175,109156.96
2014-05-11,Smirnoff,8860.2,133523.2
2014-05-18,Absolut,9468.875,193076.17
2014-05-18,Admiral Nelson,5775.75,60685.5499999999
2014-05-18,Bacardi,13504.25,184247.68
2014-05-18,Barton,10252.55,61417.64
2014-05-18,Black Velvet,45021.8499999999,418833.470000001
2014-05-18,Canadian,20331.65,311630.060000001
2014-05-18,Captain Morgan,26689.725,439537.81
2014-05-18,Crown Royal,8402.75,240767.14
2014-05-18,Fireball,13102.525,214789.68
2014-05-18,Five,18036.775,118879.91
2014-05-18,Five Star,4339.25,29535.26
2014-05-18,Hawkeye,24123.75,155818.82
2014-05-18,Jack Daniels,6560,178916.14
2014-05-18,Jagermeister,4684.1,111819.67
2014-05-18,Jim Beam,4936.1,94019.1700000002
2014-05-18,McCormick,398.5,3574.5
2014-05-18,Paramount,18476.5,132219.65
2014-05-18,Phillips,12298,81811.66
2014-05-18,Seagrams,10864.9,128740.84
2014-05-18,Smirnoff,12773.25,187811.81
2014-05-25,Absolut,7174.625,148521.95
2014-05-25,Admiral Nelson,2756.375,29411.79
2014-05-25,Bacardi,8432.8,117513.31
2014-05-25,Barton,4464.05,26845
2014-05-25,Black Velvet,26581.7,246854.17
2014-05-25,Canadian,9979.4,148621.93
2014-05-25,Captain Morgan,16661.325,263308.23
2014-05-25,Crown Royal,4805.125,138502.11
2014-05-25,Fireball,7057.925,113821.34
2014-05-25,Five,9920.425,65544.94
2014-05-25,Five Star,2482.15,16957.8
2014-05-25,Hawkeye,13264,85186.4399999999
2014-05-25,Jack Daniels,3145.4,86031.69
2014-05-25,Jagermeister,2502.25,59943.11
2014-05-25,Jim Beam,2851.6,53800.84
2014-05-25,McCormick,164.75,1580.55
2014-05-25,Paramount,10126.75,71844.7299999999
2014-05-25,Phillips,5839.85,39107.48
2014-05-25,Seagrams,6169.425,74448.97
2014-05-25,Smirnoff,11403.225,155308.66
2014-06-01,Absolut,7173.125,147328.79
2014-06-01,Admiral Nelson,4738.75,50431.59
2014-06-01,Bacardi,10003.7,142080.37
2014-06-01,Barton,11505.2,68768.89
2014-06-01,Black Velvet,21502.75,217746.12
2014-06-01,Canadian,17845.625,254288.66
2014-06-01,Captain Morgan,23251.9,385121.889999999
2014-06-01,Crown Royal,7349.77500000001,222910.41
2014-06-01,Fireball,8600.675,141818.67
2014-06-01,Five,16934.9,112246.39
2014-06-01,Five Star,3985.8,27354.4
2014-06-01,Hawkeye,21075.375,136176.03
2014-06-01,Jack Daniels,6105.5,167201.17
2014-06-01,Jagermeister,3360.875,81546.5800000002
2014-06-01,Jim Beam,3951.275,77353.0000000001
2014-06-01,McCormick,296.5,2743.6
2014-06-01,Paramount,14858.25,108342.36
2014-06-01,Phillips,7271.5,48689.44
2014-06-01,Seagrams,8121.075,98986.1300000002
2014-06-01,Smirnoff,12394.05,185709.31
2014-06-08,Absolut,9589.45000000001,186053.97
2014-06-08,Admiral Nelson,4540.25,48323.1
2014-06-08,Bacardi,8857.25,126682.96
2014-06-08,Barton,17030.75,101688.42
2014-06-08,Black Velvet,19945.175,202802.47
2014-06-08,Canadian,28149.675,471701.410000001
2014-06-08,Captain Morgan,22712.275,372882.59
2014-06-08,Crown Royal,13025.7,371566.41
2014-06-08,Fireball,9319.6,153126.96
2014-06-08,Five,15321.675,100965.9
2014-06-08,Five Star,3566.025,24323.47
2014-06-08,Hawkeye,20268.125,130513.04
2014-06-08,Jack Daniels,8055.95,217830.72
2014-06-08,Jagermeister,3110.05,74829.1300000001
2014-06-08,Jim Beam,6752.775,124682.23
2014-06-08,McCormick,421.75,3732.85
2014-06-08,Paramount,14489.375,105969.83
2014-06-08,Phillips,9850.6,65428.27
2014-06-08,Seagrams,8859.925,107369.99
2014-06-08,Smirnoff,12285.3,180819.27
2014-06-15,Absolut,7133.775,146609.77
2014-06-15,Admiral Nelson,4992,52860.29
2014-06-15,Bacardi,9159.475,131575.42
2014-06-15,Barton,7076.5,42418.34
2014-06-15,Black Velvet,19322.875,195014.16
2014-06-15,Canadian,17805.225,238195.35
2014-06-15,Captain Morgan,20846.05,347830.97
2014-06-15,Crown Royal,5155.65,151653.2
2014-06-15,Fireball,9572.325,159542.76
2014-06-15,Five,15699.45,103478.61
2014-06-15,Five Star,3524.45,24076.83
2014-06-15,Hawkeye,20352,130698.93
2014-06-15,Jack Daniels,5309.2,146882.64
2014-06-15,Jagermeister,2954.75,70970.9500000001
2014-06-15,Jim Beam,4527.825,85543.0700000001
2014-06-15,McCormick,208.5,1823.4
2014-06-15,Paramount,13666.25,99752.3299999997
2014-06-15,Phillips,6063.75,40681.08
2014-06-15,Seagrams,8167,97827.2800000002
2014-06-15,Smirnoff,9569.225,146929.55
2014-06-22,Absolut,17460,350002.06
2014-06-22,Admiral Nelson,6713.25,70535.65
2014-06-22,Bacardi,12966.6,183841.26
2014-06-22,Barton,9361.6,56238.15
2014-06-22,Black Velvet,26006.025,260338.19
2014-06-22,Canadian,29798.925,535785.36
2014-06-22,Captain Morgan,41000.225,668915.159999999
2014-06-22,Crown Royal,17976.175,511650.549999999
2014-06-22,Fireball,13648.375,226580.94
2014-06-22,Five,20175.325,132767.12
2014-06-22,Five Star,4620.025,31538.55
2014-06-22,Hawkeye,26854.125,172537.04
2014-06-22,Jack Daniels,11718.125,318738.87
2014-06-22,Jagermeister,4528.875,109186.37
2014-06-22,Jim Beam,10112,184711.460000001
2014-06-22,McCormick,323,2649.1
2014-06-22,Paramount,18468,132409
2014-06-22,Phillips,13413,89458.6499999999
2014-06-22,Seagrams,10128.4,121295.91
2014-06-22,Smirnoff,24597.425,347622.61
2014-06-29,Absolut,5183.6,105961.08
2014-06-29,Admiral Nelson,3427.875,36218.76
2014-06-29,Bacardi,7415.8,105054.99
2014-06-29,Barton,4105.65,24674.98
2014-06-29,Black Velvet,16412.75,162809.69
2014-06-29,Canadian,10377.05,135162.15
2014-06-29,Captain Morgan,13257.475,224396.91
2014-06-29,Crown Royal,2994.9,88538.7700000001
2014-06-29,Fireball,7723.325,128413.94
2014-06-29,Five,11420.425,75308.58
2014-06-29,Five Star,2544.15,17531.06
2014-06-29,Hawkeye,15167.75,97245.77
2014-06-29,Jack Daniels,4880.9,132414.95
2014-06-29,Jagermeister,2807.775,67531.0700000001
2014-06-29,Jim Beam,3280.05,62457.82
2014-06-29,McCormick,230.75,2310.85
2014-06-29,Paramount,11184.125,80788.9299999998
2014-06-29,Phillips,5725,38259.81
2014-06-29,Seagrams,6555.15,77688.39
2014-06-29,Smirnoff,6449.825,98298.63
2014-07-06,Absolut,7266.775,149126.24
2014-07-06,Admiral Nelson,3840.875,40808.22
2014-07-06,Bacardi,10934.4,157109.98
2014-07-06,Barton,7264.85,43739.94
2014-07-06,Black Velvet,23537.225,233652.94
2014-07-06,Canadian,16883.5,230586.430000001
2014-07-06,Captain Morgan,16621.325,281057.84
2014-07-06,Crown Royal,5089.5,148555.11
2014-07-06,Fireball,9562.325,160580.16
2014-07-06,Five,15980.875,105350.09
2014-07-06,Five Star,3732.95,25624.49
2014-07-06,Hawkeye,20360,131155.12
2014-07-06,Jack Daniels,8194.9,219570.7
2014-07-06,Jagermeister,3460.975,83537.3300000001
2014-07-06,Jim Beam,3466.75,67717.9700000001
2014-07-06,McCormick,392.25,3461.6
2014-07-06,Paramount,15103.75,110206.26
2014-07-06,Phillips,6791,45956.92
2014-07-06,Seagrams,10546.9,122741.96
2014-07-06,Smirnoff,11205.525,170992.24
2014-07-13,Absolut,6837.175,138692.12
2014-07-13,Admiral Nelson,4285.5,45413.4399999999
2014-07-13,Bacardi,9417.225,135124.74
2014-07-13,Barton,6839.65,41113.54
2014-07-13,Black Velvet,24365.35,237844.11
2014-07-13,Canadian,16388.975,235616.730000001
2014-07-13,Captain Morgan,21868.975,360620.1
2014-07-13,Crown Royal,5321.15,154315.25
2014-07-13,Fireball,10395.45,169792.479999999
2014-07-13,Five,16961.425,111800.05
2014-07-13,Five Star,3470.8,23721.73
2014-07-13,Hawkeye,21170.125,135568.6
2014-07-13,Jack Daniels,6515.975,177450.05
2014-07-13,Jagermeister,3606.375,86390.19
2014-07-13,Jim Beam,3971.425,74984.5900000002
2014-07-13,McCormick,271.25,2416.55
2014-07-13,Paramount,14879.75,106790.87
2014-07-13,Phillips,6645.75,44449.93
2014-07-13,Seagrams,13500.5,153759.24
2014-07-13,Smirnoff,10795.75,163326.58
2014-07-20,Absolut,6617.85,136975.39
2014-07-20,Admiral Nelson,4280.125,45428.6399999999
2014-07-20,Bacardi,9829.275,138848.42
2014-07-20,Barton,7618.15,45803.45
2014-07-20,Black Velvet,25678.225,244778.01
2014-07-20,Canadian,14280.5,201089.64
2014-07-20,Captain Morgan,16790.025,285080.98
2014-07-20,Crown Royal,4584.95,133694.34
2014-07-20,Fireball,10185.8,168002.32
2014-07-20,Five,15847.35,104947.25
2014-07-20,Five Star,3851.15,26363.64
2014-07-20,Hawkeye,21057,135248.35
2014-07-20,Jack Daniels,5735.625,156474.56
2014-07-20,Jagermeister,3461.7,83028.9200000001
2014-07-20,Jim Beam,3196.9,62887.27
2014-07-20,McCormick,211.75,1898.6
2014-07-20,Paramount,14211.75,103243.1
2014-07-20,Phillips,7352,49446.2
2014-07-20,Seagrams,7003.375,85260.12
2014-07-20,Smirnoff,8844.15,135692.78
2014-07-27,Absolut,8264.575,167032
2014-07-27,Admiral Nelson,4604.125,48553.31
2014-07-27,Bacardi,8774.8,124703.66
2014-07-27,Barton,7646.5,46284.74
2014-07-27,Black Velvet,29247.025,278931.99
2014-07-27,Canadian,13693.75,198881.14
2014-07-27,Captain Morgan,18254.95,303630.78
2014-07-27,Crown Royal,4913.90000000001,142849.41
2014-07-27,Fireball,10830.975,177471.58
2014-07-27,Five,15845.525,104745.47
2014-07-27,Five Star,3536.975,24352.59
2014-07-27,Hawkeye,20262,130244.29
2014-07-27,Jack Daniels,6732.4,183933.89
2014-07-27,Jagermeister,3356.225,80696.7700000001
2014-07-27,Jim Beam,3313.1,64028.6399999999
2014-07-27,McCormick,302,2650.8
2014-07-27,Paramount,14617.375,104761.09
2014-07-27,Phillips,6075.35,40594.57
2014-07-27,Seagrams,7811.85,93445.31
2014-07-27,Smirnoff,9645.375,148810.71
2014-08-03,Absolut,8909.5,191171.82
2014-08-03,Admiral Nelson,7051,73953.56
2014-08-03,Bacardi,15808.475,217234.87
2014-08-03,Barton,19532.25,116797.69
2014-08-03,Black Velvet,23573.625,236567.35
2014-08-03,Canadian,17038.3,240093.09
2014-08-03,Captain Morgan,15903.25,269879.97
2014-08-03,Crown Royal,5574.85000000001,164380.61
2014-08-03,Fireball,9922.175,163958.61
2014-08-03,Five,15578.05,102948.17
2014-08-03,Five Star,3572.675,24481.41
2014-08-03,Hawkeye,21218.5,136780.49
2014-08-03,Jack Daniels,6968.225,188313.5
2014-08-03,Jagermeister,4256.375,101360.19
2014-08-03,Jim Beam,4249.075,81570.41
2014-08-03,McCormick,188.25,1492.99
2014-08-03,Paramount,14178.75,101775.9
2014-08-03,Phillips,9888,65805.8200000001
2014-08-03,Seagrams,7914.15,96212.2600000001
2014-08-03,Smirnoff,9200.075,142004
2014-08-10,Absolut,12114.9,255843.2
2014-08-10,Admiral Nelson,5858.375,61034.36
2014-08-10,Bacardi,10897.425,148962.66
2014-08-10,Barton,6382.45,38497.47
2014-08-10,Black Velvet,21530.6,215892.22
2014-08-10,Canadian,14314.55,224084.56
2014-08-10,Captain Morgan,15463.675,263304.55
2014-08-10,Crown Royal,5666.925,166731.97
2014-08-10,Fireball,10542.5,174861.57
2014-08-10,Five,15452.65,102343.08
2014-08-10,Five Star,3173.8,21824.7
2014-08-10,Hawkeye,20279.875,130573.22
2014-08-10,Jack Daniels,6395.275,174044.09
2014-08-10,Jagermeister,4034.525,96615.1500000001
2014-08-10,Jim Beam,4641.65,87781.9400000001
2014-08-10,McCormick,259.75,2096.17
2014-08-10,Paramount,13817.25,100364.2
2014-08-10,Phillips,5935.75,40062.8
2014-08-10,Seagrams,7142.725,86562.27
2014-08-10,Smirnoff,8688.825,134851.56
2014-08-17,Absolut,5733.25,124605.05
2014-08-17,Admiral Nelson,5044.75,53179.2400000001
2014-08-17,Bacardi,12175.725,166812.29
2014-08-17,Barton,9639.75,57703.0599999999
2014-08-17,Black Velvet,21611.125,216193.52
2014-08-17,Canadian,14749.025,211016.54
2014-08-17,Captain Morgan,14871.725,255800.16
2014-08-17,Crown Royal,5507.475,162088.43
2014-08-17,Fireball,10420.325,170338.66
2014-08-17,Five,16013.3,105531.54
2014-08-17,Five Star,3949.275,26914.8
2014-08-17,Hawkeye,20790.375,134184.17
2014-08-17,Jack Daniels,6037.1,165559.55
2014-08-17,Jagermeister,4349.025,104735.15
2014-08-17,Jim Beam,3734.575,71600.57
2014-08-17,McCormick,341,3265.64
2014-08-17,Paramount,13057.125,93927.0499999997
2014-08-17,Phillips,8632.5,57770.61
2014-08-17,Seagrams,7631.5,93392.6100000001
2014-08-17,Smirnoff,8175.075,126699.42
2014-08-24,Absolut,9336.90000000001,202831.48
2014-08-24,Admiral Nelson,8212.85,86220.93
2014-08-24,Bacardi,12075.975,170344.56
2014-08-24,Barton,10598.95,63840.67
2014-08-24,Black Velvet,32969.975,329146.43
2014-08-24,Canadian,19540.425,269807.190000001
2014-08-24,Captain Morgan,22257.8,381415.76
2014-08-24,Crown Royal,6270.8,185152.49
2014-08-24,Fireball,16029.775,262396.48
2014-08-24,Five,19094.45,126427.77
2014-08-24,Five Star,4921.45,33630.12
2014-08-24,Hawkeye,33195,211694.33
2014-08-24,Jack Daniels,8334.225,226356.95
2014-08-24,Jagermeister,5877.65,140816.86
2014-08-24,Jim Beam,4897.55,94000.3000000001
2014-08-24,McCormick,332,3052.81
2014-08-24,Paramount,18175.5,131299.729999999
2014-08-24,Phillips,11737,77973.1500000001
2014-08-24,Seagrams,9017.175,107897.1
2014-08-24,Smirnoff,12787.25,196995.4
2014-08-31,Absolut,4216.05,92487.8000000001
2014-08-31,Admiral Nelson,4166.25,44097.02
2014-08-31,Bacardi,6814.65,100759.52
2014-08-31,Barton,5238.15,31552.42
2014-08-31,Black Velvet,29229.75,282946.43
2014-08-31,Canadian,12021.7,164890.520000001
2014-08-31,Captain Morgan,16102.25,272495.98
2014-08-31,Crown Royal,4628.375,137649.18
2014-08-31,Fireball,10040.75,166849.13
2014-08-31,Five,11175.575,73714.65
2014-08-31,Five Star,3180.475,21541.44
2014-08-31,Hawkeye,15298.125,97783.7399999999
2014-08-31,Jack Daniels,7487.95,204542.61
2014-08-31,Jagermeister,2607.675,62216.92
2014-08-31,Jim Beam,2736,51809.01
2014-08-31,McCormick,267.75,2365.77
2014-08-31,Paramount,10205.875,73363.0799999998
2014-08-31,Phillips,6448.25,43030.32
2014-08-31,Seagrams,5207.575,62702.9099999999
2014-08-31,Smirnoff,11527.925,168832.23
2014-09-07,Absolut,7425.75,154079.41
2014-09-07,Admiral Nelson,6254,65624.45
2014-09-07,Bacardi,10846.6,157813.54
2014-09-07,Barton,9848.025,59120.17
2014-09-07,Black Velvet,36365.1,357594.150000001
2014-09-07,Canadian,23320.125,312575.980000001
2014-09-07,Captain Morgan,27496.675,453119.97
2014-09-07,Crown Royal,7656.80000000001,228683.68
2014-09-07,Fireball,16108.775,265667.75
2014-09-07,Five,16167.925,106889.11
2014-09-07,Five Star,3917.15,26607.87
2014-09-07,Hawkeye,22082.75,142235.57
2014-09-07,Jack Daniels,9798.425,266082.26
2014-09-07,Jagermeister,4217.45,101575.32
2014-09-07,Jim Beam,5757.425,108310.99
2014-09-07,McCormick,314,2923.28
2014-09-07,Paramount,14985.875,109464.779999999
2014-09-07,Phillips,11372.5,75550.5400000001
2014-09-07,Seagrams,7883.55,94141.9600000001
2014-09-07,Smirnoff,13539.125,198144.93
2014-09-14,Absolut,7707.225,157127.8
2014-09-14,Admiral Nelson,6150.5,64740.84
2014-09-14,Bacardi,8917.65,128917.9
2014-09-14,Barton,6821.075,41304.68
2014-09-14,Black Velvet,22430.65,224435.64
2014-09-14,Canadian,17107.675,247688.17
2014-09-14,Captain Morgan,19540.9,329418.050000001
2014-09-14,Crown Royal,7643.60000000001,226535.44
2014-09-14,Fireball,12980.35,215906.23
2014-09-14,Five,14160.25,94194.75
2014-09-14,Five Star,4082.7,28059.99
2014-09-14,Hawkeye,19309.375,124736.53
2014-09-14,Jack Daniels,10478.675,277028.58
2014-09-14,Jagermeister,3532.875,84069.0200000001
2014-09-14,Jim Beam,5038.075,94717.6100000001
2014-09-14,McCormick,261.75,2638.41
2014-09-14,Paramount,13912.625,101672.079999999
2014-09-14,Phillips,6299,42493.71
2014-09-14,Seagrams,6977.525,84078.4
2014-09-14,Smirnoff,10341.85,154888.13
2014-09-21,Absolut,5103.75,111302.72
2014-09-21,Admiral Nelson,4561.625,47970.33
2014-09-21,Bacardi,6187.7,92000.3599999999
2014-09-21,Barton,7867.5,47254.3799999999
2014-09-21,Black Velvet,24450.125,242635.7
2014-09-21,Canadian,14576.875,208175.490000001
2014-09-21,Captain Morgan,20752.125,349101.1
2014-09-21,Crown Royal,6361,189756.64
2014-09-21,Fireball,9770.4,161099.909999999
2014-09-21,Five,13948.3,92595.5300000001
2014-09-21,Five Star,3337.85,22861.68
2014-09-21,Hawkeye,20574.075,132163.34
2014-09-21,Jack Daniels,6966.05,190711.27
2014-09-21,Jagermeister,3716.55,89480.1200000002
2014-09-21,Jim Beam,3745.3,71995.2400000001
2014-09-21,McCormick,251.75,2632.88
2014-09-21,Paramount,12254.25,89207.8199999997
2014-09-21,Phillips,6955.75,46143.32
2014-09-21,Seagrams,6562.25,80013.5900000001
2014-09-21,Smirnoff,11103.025,173082.62
2014-09-28,Absolut,5903.375,128823.56
2014-09-28,Admiral Nelson,4896.375,51642.21
2014-09-28,Bacardi,10271.55,145091.47
2014-09-28,Barton,10889,65233.74
2014-09-28,Black Velvet,50515.7249999999,469257.170000001
2014-09-28,Canadian,18977.7,269694.880000001
2014-09-28,Captain Morgan,26392.05,444765.98
2014-09-28,Crown Royal,13716.15,408870.83
2014-09-28,Fireball,13383.425,220117.57
2014-09-28,Five,15604.375,103215.25
2014-09-28,Five Star,4036.95,27596.13
2014-09-28,Hawkeye,20511.5,131995.89
2014-09-28,Jack Daniels,10663.4,287017.12
2014-09-28,Jagermeister,6970.075,167537.73
2014-09-28,Jim Beam,4610.775,88674.1800000002
2014-09-28,McCormick,347.5,2927.62
2014-09-28,Paramount,14188.25,103030.799999999
2014-09-28,Phillips,8788.6,59143.61
2014-09-28,Seagrams,7878.75,94505.22
2014-09-28,Smirnoff,13226.45,200476.74
2014-10-05,Absolut,6874.6,150384.55
2014-10-05,Admiral Nelson,6105.625,64067.23
2014-10-05,Bacardi,16784.875,224280.66
2014-10-05,Barton,16092.95,96132.11
2014-10-05,Black Velvet,65204.3749999999,587101.050000001
2014-10-05,Canadian,19680.825,251698.65
2014-10-05,Captain Morgan,22122.25,373549.2
2014-10-05,Crown Royal,11183.225,331783.19
2014-10-05,Fireball,13922,226044.42
2014-10-05,Five,15170.5,100727.2
2014-10-05,Five Star,4172.975,28602.63
2014-10-05,Hawkeye,19824.5,127741.74
2014-10-05,Jack Daniels,9993.875,271448.860000001
2014-10-05,Jagermeister,3951.075,94401.9100000001
2014-10-05,Jim Beam,5013.375,95516.0200000002
2014-10-05,McCormick,246.75,2394.6
2014-10-05,Paramount,14223.25,104383.74
2014-10-05,Phillips,7996.5,53236.04
2014-10-05,Seagrams,7047.1,86073.7999999999
2014-10-05,Smirnoff,11140.45,166383.06
2014-10-12,Absolut,6513.85,135774.42
2014-10-12,Admiral Nelson,4275.5,45062.45
2014-10-12,Bacardi,14055.025,191111.34
2014-10-12,Barton,8456.525,50700.87
2014-10-12,Black Velvet,44513.3249999999,407670.790000001
2014-10-12,Canadian,25300.275,416902.270000001
2014-10-12,Captain Morgan,27895.45,463148.9
2014-10-12,Crown Royal,13920.3,404336.51
2014-10-12,Fireball,14137.4,234518.26
2014-10-12,Five,14702.725,97350.7800000001
2014-10-12,Five Star,3469.825,23838.42
2014-10-12,Hawkeye,19593.225,125947.88
2014-10-12,Jack Daniels,9313.375,250922.29
2014-10-12,Jagermeister,3885.7,93111.9400000002
2014-10-12,Jim Beam,5820.525,107977.74
2014-10-12,McCormick,379.25,3704.83
2014-10-12,Paramount,15471.25,114284.18
2014-10-12,Phillips,5418.6,36707.01
2014-10-12,Seagrams,8370.85,100420.47
2014-10-12,Smirnoff,17714,252031.07
2014-10-19,Absolut,7756.925,163101.89
