weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars,TweetCount
2015-01-25,Admiral Nelson,5544,58602.05,2
2015-01-25,Bacardi,8372.375,122065.2,7
2015-01-25,Captain Morgan,17857.4,306611.91,2
2015-01-25,Crown Royal,6238.625,180763.56,1
2015-01-25,Jack Daniels,5383.5,146886.82,4
2015-01-25,Jagermeister,3090.975,74352.68,14
2015-01-25,Seagrams,7599.675,91976.73,7
2015-01-25,Smirnoff,10358.2,154346.64,3
2015-02-01,Absolut,7164.375,157653.96,4
2015-02-01,Admiral Nelson,9045.875,93705.3099999999,4
2015-02-01,Bacardi,8203.475,117342.44,6
2015-02-01,Captain Morgan,23513.85,397989.01,3
2015-02-01,Crown Royal,7686.25000000001,225556.51,6
2015-02-01,Jack Daniels,6874.375,186579.48,3
2015-02-01,Jagermeister,2854.15,68324.1700000001,32
2015-02-01,Seagrams,7009.275,85443.7600000001,5
2015-02-01,Smirnoff,7364.3,114816.29,5
2015-02-08,Absolut,7459.1,166430.49,7
2015-02-08,Admiral Nelson,6300.375,66218.33,3
2015-02-08,Bacardi,11514.85,161531.81,4
2015-02-08,Captain Morgan,27506.1,457127.06,1
2015-02-08,Crown Royal,11019.95,327462.72,5
2015-02-08,Jack Daniels,12021.3,323965.250000001,1
2015-02-08,Jagermeister,3032.675,72437.6,7
2015-02-08,Seagrams,7474.625,90478.51,2
2015-02-08,Smirnoff,7191.1,111111.45,5
2015-02-15,Absolut,5740.35,125829.2,6
2015-02-15,Admiral Nelson,4361.875,46329.93,3
2015-02-15,Bacardi,10021.725,141148.95,5
2015-02-15,Captain Morgan,21348.475,363236.82,4
2015-02-15,Crown Royal,9326.40000000001,275163.77,7
2015-02-15,Jack Daniels,7545.125,207486.43,6
2015-02-15,Jagermeister,3180.2,76109.04,7
2015-02-15,Seagrams,7190.825,86579.8899999999,9
2015-02-15,Smirnoff,7985.3,124528.35,4
2015-02-22,Absolut,4994.675,109961.56,5
2015-02-22,Admiral Nelson,4999.375,52454.77,3
2015-02-22,Bacardi,8009.55,112564.44,5
2015-02-22,Captain Morgan,17750.575,306321.88,2
2015-02-22,Crown Royal,6768.47500000001,198389.7,9
2015-02-22,Jack Daniels,6380.25,173581.14,2
2015-02-22,Jagermeister,3175.625,76318.6500000001,15
2015-02-22,Seagrams,7066.425,83635.1499999999,4
2015-02-22,Smirnoff,6946.675,108487.15,2
2015-03-01,Absolut,4794.425,104790.12,6
2015-03-01,Admiral Nelson,4452.25,47405.57,3
2015-03-01,Bacardi,5815.025,83230.41,3
2015-03-01,Captain Morgan,21909.125,369060.88,1
2015-03-01,Crown Royal,7894.05000000001,232424.58,3
2015-03-01,Jack Daniels,8010.475,219091.42,1
2015-03-01,Jagermeister,4151.825,99006.1900000001,14
2015-03-01,Seagrams,8901.375,104130.38,3
2015-03-01,Smirnoff,10117.425,152612.05,2
2015-03-08,Absolut,4390.925,95545.5600000002,4
2015-03-08,Admiral Nelson,4101.375,43258.33,3
2015-03-08,Bacardi,6798.35,97594.74,4
2015-03-08,Captain Morgan,19031.05,324341.87,2
2015-03-08,Crown Royal,10070.05,297520.47,8
2015-03-08,Jack Daniels,10780.15,292802.04,4
2015-03-08,Jagermeister,3685.675,87829.8400000001,31
2015-03-08,Seagrams,8476.725,100732.43,2
2015-03-08,Smirnoff,8245.85,126671.96,4
2015-03-15,Absolut,7856.625,172185.3,6
2015-03-15,Admiral Nelson,4131.75,43937.16,3
2015-03-15,Bacardi,6375.35,92847.14,9
2015-03-15,Captain Morgan,26180.15,446253.49,16
2015-03-15,Crown Royal,14745.75,428527.63,3
2015-03-15,Jack Daniels,9428.4,251107.6,1
2015-03-15,Jagermeister,5922.8,139926.82,18
2015-03-15,Seagrams,11244.5,129556.44,3
2015-03-15,Smirnoff,12723.25,186935.72,3
2015-03-22,Absolut,4670.225,102725.96,5
2015-03-22,Admiral Nelson,3700.25,39081.93,3
2015-03-22,Bacardi,6027.65,86766.16,3
2015-03-22,Captain Morgan,18517.6,312048.08,7
2015-03-22,Crown Royal,7744.75000000001,229793.56,3
2015-03-22,Jagermeister,2772.425,66578.92,33
2015-03-22,Seagrams,7807.05,91540.84,2
2015-03-22,Smirnoff,10579.65,158415.19,2
2015-03-29,Absolut,5251.275,115977.47,8
2015-03-29,Admiral Nelson,5910.5,61770.3700000001,2
2015-03-29,Bacardi,7853.2,115213.95,1
2015-03-29,Captain Morgan,18392.25,310184.29,2
2015-03-29,Crown Royal,7138.12500000001,211315.97,4
2015-03-29,Jack Daniels,5999.9,162891.15,1
2015-03-29,Jagermeister,3460.95,83130.94,32
2015-03-29,Seagrams,7676.325,91812.18,2
2015-03-29,Smirnoff,9412.425,144940.03,4
2015-04-05,Absolut,5157.9,113671.48,4
2015-04-05,Admiral Nelson,8965,92335.2199999999,3
2015-04-05,Bacardi,7664.05,111859.85,3
2015-04-05,Captain Morgan,17067.625,287992.74,2
2015-04-05,Crown Royal,8769.70000000001,257913.61,2
2015-04-05,Jack Daniels,7781.125,210707.34,1
2015-04-05,Jagermeister,2748.625,65983.8300000001,22
2015-04-05,Seagrams,6789.3,81503.58,1
2015-04-05,Smirnoff,9023.925,136254.46,3
2015-04-12,Absolut,5892.55,128860.33,4
2015-04-12,Admiral Nelson,7094.5,74045.8,3
2015-04-12,Bacardi,9423.475,137908.21,2
2015-04-12,Captain Morgan,15609.225,265121.26,4
2015-04-12,Crown Royal,6201.62500000001,183115.12,4
2015-04-12,Jagermeister,3167.15,76131.46,22
2015-04-12,Seagrams,7763.025,93987.35,1
2015-04-12,Smirnoff,8537.6,130457.1,3
2015-04-19,Absolut,5888.6,128824.05,8
2015-04-19,Admiral Nelson,4282.5,45434.97,3
2015-04-19,Bacardi,7974.9,117493.58,4
2015-04-19,Captain Morgan,15405.45,260798.15,4
2015-04-19,Crown Royal,6809.80000000001,200008.97,3
2015-04-19,Jagermeister,3112.825,74412.88,19
2015-04-19,Smirnoff,7773.3,118748.15,2
2015-04-26,Absolut,5910.775,129267.29,5
2015-04-26,Admiral Nelson,3250.25,35564.7,3
2015-04-26,Bacardi,12271.575,174611.87,4
2015-04-26,Captain Morgan,19438.2,327990.45,5
2015-04-26,Crown Royal,9888.55,290075.59,2
2015-04-26,Fireball,10510.325,175473.23,7
2015-04-26,Jack Daniels,24381.45,650470.78,1
2015-04-26,Jagermeister,3311.175,79331.8200000001,27
2015-04-26,Seagrams,7494.125,89370.65,3
2015-04-26,Smirnoff,10974.275,164573.34,3
2015-05-03,Absolut,8700.2,173489.17,15
2015-05-03,Admiral Nelson,7087,73560.4400000001,3
2015-05-03,Bacardi,7998.9,115150.08,8
2015-05-03,Captain Morgan,21502.85,359273.64,3
2015-05-03,Crown Royal,6601.90000000001,197228.1,5
2015-05-03,Fireball,10300.3,168004.91,50
2015-05-03,Jack Daniels,4905.475,138448.54,1
2015-05-03,Jagermeister,3057.85,73731.03,18
2015-05-03,Seagrams,8629.825,101913.01,1
2015-05-03,Smirnoff,9209.55,142737.53,3
2015-05-10,Absolut,8332.25,167747.84,5
2015-05-10,Admiral Nelson,4936.5,52074.4800000001,3
2015-05-10,Bacardi,9075.1,126809.35,8
2015-05-10,Captain Morgan,17799.55,299382.34,3
2015-05-10,Crown Royal,8652.57500000001,258125.43,4
2015-05-10,Fireball,11896.2,194622.67,43
2015-05-10,Jack Daniels,4617.475,130066.24,1
2015-05-10,Jagermeister,3601.7,86131.08,37
2015-05-10,Seagrams,8498,101571.51,1
2015-05-10,Smirnoff,9125.1,142956.9,3
2015-05-17,Absolut,14089.775,285066.54,2
2015-05-17,Admiral Nelson,6805.375,71437.6900000001,2
2015-05-17,Bacardi,11769.675,163533.4,13
2015-05-17,Captain Morgan,32471.7,552573.18,6
2015-05-17,Crown Royal,14984.95,487242.98,3
2015-05-17,Fireball,18685.85,302173.290000001,43
2015-05-17,Jack Daniels,6155.975,173069.54,1
2015-05-17,Jagermeister,4377.45,105139.29,15
2015-05-17,Smirnoff,15099.9,222541.76,5
2015-05-24,Absolut,4447.65,89550.0000000002,7
2015-05-24,Admiral Nelson,4253.675,44519.36,3
2015-05-24,Bacardi,6737.075,92392.6999999998,7
2015-05-24,Captain Morgan,13887.7,231643.15,4
2015-05-24,Crown Royal,5301.575,161605.32,5
2015-05-24,Fireball,7150.075,118505.78,31
2015-05-24,Jack Daniels,3756.775,106157.78,3
2015-05-24,Jagermeister,2369.125,56637.78,14
2015-05-24,Seagrams,5110.85,61205.9299999999,1
2015-05-24,Smirnoff,7282.95,113141.28,4
2015-05-31,Absolut,7176.85,149414.39,6
2015-05-31,Admiral Nelson,5465.85,57596.08,3
2015-05-31,Bacardi,9610.05,137966.82,24
2015-05-31,Captain Morgan,19951.475,337176.43,3
2015-05-31,Crown Royal,8756.40000000001,264725.83,6
2015-05-31,Fireball,11016.3,183353.51,26
2015-05-31,Jack Daniels,6950.1,196049.99,1
2015-05-31,Jagermeister,3896.475,93922.1500000002,13
2015-05-31,Seagrams,8483.9,101312.15,2
2015-05-31,Smirnoff,11157.45,173075.52,3
2015-06-07,Absolut,7602.97500000001,156991.44,9
2015-06-07,Admiral Nelson,5149.35,54425.1,3
2015-06-07,Bacardi,9487.45,135539.51,20
2015-06-07,Captain Morgan,17616.85,297814.6,5
2015-06-07,Crown Royal,7849.02500000001,233485.21,5
2015-06-07,Fireball,11269,184891.22,39
2015-06-07,Jagermeister,3433.775,82382.0800000001,16
2015-06-07,Smirnoff,10061.125,153363.81,4
2015-06-14,Absolut,9879.2,203654.72,82
2015-06-14,Admiral Nelson,5223.35,55120.23,3
2015-06-14,Bacardi,13930.125,198016.83,10
2015-06-14,Captain Morgan,23508.025,395794.58,4
2015-06-14,Crown Royal,11592.25,339721.69,4
2015-06-14,Fireball,15588.825,251031.99,22
2015-06-14,Jagermeister,6190.85,146782.81,13
2015-06-14,Smirnoff,14214.7,214430.56,3
2015-06-21,Absolut,14660.5,297674.210000001,79
2015-06-21,Admiral Nelson,6156.975,65019.2400000001,3
2015-06-21,Bacardi,10709.725,153192.4,7
2015-06-21,Captain Morgan,25426.125,425998.08,4
2015-06-21,Crown Royal,11742.225,350015.01,7
2015-06-21,Fireball,13854.925,229006.51,37
2015-06-21,Jagermeister,4539.4,108529.73,23
2015-06-21,Seagrams,9052.125,108867.83,1
2015-06-21,Smirnoff,14909.6,227825.17,9
2015-06-28,Absolut,6002.425,126742.5,9
2015-06-28,Admiral Nelson,4375.75,45952.02,3
2015-06-28,Bacardi,6584.2,95258.4099999999,9
2015-06-28,Captain Morgan,16723.775,279475.63,13
2015-06-28,Crown Royal,7168.30000000001,214286.58,6
2015-06-28,Fireball,8035.4,132596.16,79
2015-06-28,Jack Daniels,4863.85,136541.2,3
2015-06-28,Jagermeister,2348.875,56198.06,19
2015-06-28,Seagrams,5921.575,70241.91,2
2015-06-28,Smirnoff,8830.525,133554.15,8
2015-07-05,Absolut,8195,169418.22,5
2015-07-05,Admiral Nelson,4637.775,48856.36,3
2015-07-05,Bacardi,10793.025,153666.87,6
2015-07-05,Captain Morgan,20714,347854.36,6
2015-07-05,Crown Royal,7892.70000000001,239074.27,4
2015-07-05,Fireball,12116.675,200637.2,79
2015-07-05,Jagermeister,3189.25,76709.4300000002,12
2015-07-05,Smirnoff,11813.875,182000.45,2
2015-07-12,Absolut,7605.6,151959.36,4
2015-07-12,Admiral Nelson,4545,48342.67,3
2015-07-12,Bacardi,10030.675,144127.17,8
2015-07-12,Captain Morgan,23321.425,388015.66,8
2015-07-12,Crown Royal,8087.02500000001,239467.04,4
2015-07-12,Fireball,9288.45,155671.87,30
2015-07-12,Jagermeister,3096.65,74332.41,16
2015-07-12,Smirnoff,11938.55,179631.97,3
2015-07-19,Absolut,5999.125,123273.19,7
2015-07-19,Admiral Nelson,3703.025,39389.76,3
2015-07-19,Bacardi,8859.15,125523.55,6
2015-07-19,Captain Morgan,17799.3,300845.28,7
2015-07-19,Crown Royal,7547.70000000001,221302,4
2015-07-19,Fireball,10606.65,174218.49,29
2015-07-19,Jack Daniels,8289.7,231017.03,3
2015-07-19,Jagermeister,2859.05,68840.3000000001,18
2015-07-19,Smirnoff,11465.225,171102.11,3
2015-07-26,Absolut,10016.95,202869.27,4
2015-07-26,Admiral Nelson,4752.3,50179.48,3
2015-07-26,Bacardi,14118.775,198118.92,34
2015-07-26,Captain Morgan,26528.65,443335.73,6
2015-07-26,Crown Royal,10030.025,294926.83,3
2015-07-26,Fireball,11758,193218.26,38
2015-07-26,Jack Daniels,8736.375,240551.83,2
2015-07-26,Jagermeister,2937.275,71014.1300000001,23
2015-07-26,Smirnoff,13843.175,207876.3,3
2015-08-02,Absolut,8780.675,180793.95,5
2015-08-02,Admiral Nelson,5288.925,55844.45,3
2015-08-02,Bacardi,8918.625,126674.96,18
2015-08-02,Captain Morgan,15915.15,271706.33,1
2015-08-02,Fireball,10395.75,172477.75,22
2015-08-02,Jack Daniels,6129.8,171639.29,3
2015-08-02,Jagermeister,3451.575,82881.57,29
2015-08-02,Seagrams,8528.025,101150.07,1
2015-08-02,Smirnoff,11939.7,176727.57,6
2015-08-09,Absolut,5961.2,130572.19,2
2015-08-09,Admiral Nelson,6203.3,64770.5800000001,2
2015-08-09,Bacardi,7689.275,111275.5,5
2015-08-09,Captain Morgan,15705.05,268212.95,7
2015-08-09,Fireball,9894.42499999999,161228.9,30
2015-08-09,Jagermeister,3458.175,82311.4300000001,31
2015-08-09,Smirnoff,8310.95,127501.21,3
2015-08-16,Absolut,6128.72500000001,133098.4,4
2015-08-16,Admiral Nelson,4930.875,52615.9700000001,4
2015-08-16,Bacardi,7363.325,108379.88,6
2015-08-16,Captain Morgan,16640.1,282423.25,8
2015-08-16,Crown Royal,7221.25,214264.28,4
2015-08-16,Fireball,9262.47499999999,152408.95,30
2015-08-16,Jagermeister,3647.3,87873.9300000001,32
2015-08-16,Smirnoff,9723.775,150751.21,2
2015-08-23,Absolut,6738.2,147122.98,4
2015-08-23,Admiral Nelson,6508.75,68547.19,3
2015-08-23,Bacardi,7954.7,116018.05,6
2015-08-23,Captain Morgan,19951.375,341375.21,7
2015-08-23,Fireball,12106.575,197591.19,17
2015-08-23,Jack Daniels,9165.675,254887.86,1
2015-08-23,Jagermeister,4123.55,98884.9600000002,36
2015-08-23,Smirnoff,11661.65,176148.71,3
2015-08-30,Absolut,10288.475,225383.17,4
2015-08-30,Admiral Nelson,9545.175,99982.5399999999,3
2015-08-30,Bacardi,13681,193158.46,8
2015-08-30,Captain Morgan,29202.2,492298.56,18
2015-08-30,Crown Royal,14407.525,424299.720000001,3
2015-08-30,Fireball,17979.55,296038.56,12
2015-08-30,Jagermeister,4153.625,99890.4300000001,34
2015-08-30,Seagrams,9848.325,117287.65,4
2015-08-30,Smirnoff,14003.175,211097.38,5
2015-09-06,Absolut,4673.125,101576.09,6
2015-09-06,Admiral Nelson,3680.925,39132.18,2
2015-09-06,Bacardi,6193.75,89674.4999999998,8
2015-09-06,Captain Morgan,15090.175,253082.78,12
2015-09-06,Crown Royal,7784.8,232424.44,4
2015-09-06,Fireball,9319.34999999999,154729.24,10
2015-09-06,Jagermeister,2101.15,50304.07,28
2015-09-06,Seagrams,4685.575,56451.15,2
2015-09-06,Smirnoff,8967.5,135857.59,4
2015-09-13,Absolut,9297.05000000001,199499.910000001,5
2015-09-13,Admiral Nelson,5600.225,58996.4600000001,3
2015-09-13,Bacardi,8923.95,131209.34,5
2015-09-13,Captain Morgan,21952.325,365614.44,36
2015-09-13,Crown Royal,8838.35,261600.24,1
2015-09-13,Fireball,13755.25,227094.99,29
2015-09-13,Jack Daniels,7109.45,199819.41,2
2015-09-13,Jagermeister,3652.55,88124.6700000001,23
2015-09-13,Seagrams,6865.75,83084.6199999999,8
2015-09-13,Smirnoff,9938.175,153912.78,4
2015-09-20,Absolut,8361.975,171822.86,5
2015-09-20,Admiral Nelson,3886.75,41395.37,3
2015-09-20,Bacardi,9596.975,136189.27,10
2015-09-20,Captain Morgan,17529.925,296934.81,8
2015-09-20,Fireball,14740.25,237015.26,31
2015-09-20,Jack Daniels,8964.1,245636.72,4
2015-09-20,Jagermeister,3014.25,72436.8400000001,24
2015-09-20,Seagrams,7759.375,90683.3,6
2015-09-20,Smirnoff,9757.8,148476.63,3
2015-09-27,Absolut,9385.125,204756.08,5
2015-09-27,Admiral Nelson,5752.1,60652.56,3
2015-09-27,Bacardi,8363.625,119995.04,16
2015-09-27,Captain Morgan,24841.175,418132.03,8
2015-09-27,Fireball,11945.1,195018.09,32
2015-09-27,Jack Daniels,9225.1,258997.41,5
2015-09-27,Jagermeister,3343.425,80214.5400000001,52
2015-09-27,Seagrams,7430.075,88217.57,3
2015-09-27,Smirnoff,14732.875,219768.16,3
2015-10-04,Absolut,7637.4,166318.16,5
2015-10-04,Admiral Nelson,6182.975,65409.89,3
2015-10-04,Bacardi,15808.9,220136.53,5
2015-10-04,Captain Morgan,22521.525,378947.83,8
2015-10-04,Fireball,12707.1,211179.64,12
2015-10-04,Jagermeister,4172.5,100264.81,56
2015-10-04,Seagrams,7060.525,84580.4099999999,7
2015-10-04,Smirnoff,11548.2,175454.42,10
2015-10-11,Absolut,10091.3,211399.31,6
2015-10-11,Admiral Nelson,4979.05,52063.59,1
2015-10-11,Bacardi,13429.45,187990.94,6
2015-10-11,Captain Morgan,24745.125,416300.89,16
2015-10-11,Fireball,13601.8,225947.57,24
2015-10-11,Jack Daniels,13156.775,353399.279999999,1
2015-10-11,Jagermeister,4247.825,101869.59,30
2015-10-11,Seagrams,8181.475,97120.64,5
2015-10-11,Smirnoff,11885.8,177623.76,3
2015-10-18,Absolut,8592,178915.43,4
2015-10-18,Admiral Nelson,5314.85,56435.57,3
2015-10-18,Bacardi,9845.1,137557.01,7
2015-10-18,Captain Morgan,20882.25,352247.87,13
2015-10-18,Fireball,14645.925,242219.81,21
2015-10-18,Jack Daniels,9182.175,254761.38,4
2015-10-18,Jagermeister,3123.9,74675.25,28
2015-10-18,Seagrams,7929.7,93308.9199999999,4
2015-10-25,Absolut,8308.05,180803.72,3
2015-10-25,Admiral Nelson,5835.325,61374.7400000001,2
2015-10-25,Bacardi,11194.15,158449.96,10
2015-10-25,Captain Morgan,21444.675,362149.36,17
2015-10-25,Fireball,12035.2,199093.02,20
2015-10-25,Jack Daniels,6493.125,179968.49,4
2015-10-25,Jagermeister,3638.075,87546.2400000001,34
2015-10-25,Seagrams,7458.875,88745.4899999999,8
2015-10-25,Smirnoff,11221.45,167890.93,7
2015-11-01,Absolut,8308.9,184475.94,5
2015-11-01,Admiral Nelson,5147.3,54491.38,3
2015-11-01,Bacardi,8623.8,123461.22,14
2015-11-01,Captain Morgan,17732.475,303061.19,10
2015-11-01,Fireball,15666.975,259730.93,20
2015-11-01,Jack Daniels,9343.95,259647.61,5
2015-11-01,Jagermeister,3755.75,90217.7000000001,26
2015-11-01,Seagrams,7882.775,91872.7900000001,5
2015-11-01,Smirnoff,9440.95,148184.72,3
2015-11-08,Absolut,6909.8,153242.54,6
2015-11-08,Admiral Nelson,5363.75,56351.36,3
2015-11-08,Bacardi,8058.1,114794.9,1
2015-11-08,Captain Morgan,21706.9,366955.37,4
2015-11-08,Fireball,12708.35,208861,21
2015-11-08,Jack Daniels,7928.55,220790.26,141
2015-11-08,Jagermeister,3892.025,93344.3100000001,25
2015-11-08,Seagrams,13119.85,149853.13,2
2015-11-08,Smirnoff,9091.625,136493.28,3
2015-11-15,Absolut,11700.475,246306.5,3
2015-11-15,Admiral Nelson,7340.825,77535.09,3
2015-11-15,Bacardi,11639.3,168910.88,10
2015-11-15,Captain Morgan,29380.35,496676.44,8
2015-11-15,Fireball,27809.875,457670.620000001,23
2015-11-15,Jack Daniels,11034.3,303538.45,5
2015-11-15,Jagermeister,5570.425,132518.14,24
2015-11-15,Seagrams,12623.375,147453.57,4
2015-11-15,Smirnoff,16783.65,257095.09,2
2015-11-22,Absolut,2070.4,45227.63,7
2015-11-22,Admiral Nelson,1902.85,20077.06,3
2015-11-22,Bacardi,3587.525,51226.28,8
2015-11-22,Captain Morgan,7079.875,122638.39,24
2015-11-22,Fireball,7301.05,120024.48,38
2015-11-22,Jack Daniels,3754.65,104011.73,1
2015-11-22,Jagermeister,1285.525,30746.41,22
2015-11-22,Seagrams,2689.8,33168.47,7
2015-11-22,Smirnoff,3626.75,56941.09,4
2015-11-29,Absolut,9628.525,204357,5
2015-11-29,Admiral Nelson,8172.125,86084.01,2
2015-11-29,Bacardi,11639.075,169819.42,21
2015-11-29,Captain Morgan,26269.975,446895.32,3
2015-11-29,Fireball,16160.625,266149.55,38
2015-11-29,Jack Daniels,9391.225,264806.2,3
2015-11-29,Jagermeister,4609.175,110756.56,11
2015-11-29,Seagrams,10731.15,127700.04,4
2015-11-29,Smirnoff,13789.675,210751.18,3
2015-12-06,Absolut,7871.625,168930.81,5
2015-12-06,Admiral Nelson,5890.45,62087.29,2
2015-12-06,Bacardi,10757.85,154447.56,7
2015-12-06,Captain Morgan,28232.025,477004.38,6
2015-12-06,Fireball,13542.875,224897.17,75
2015-12-06,Jack Daniels,10519.75,291575.459999999,3
2015-12-06,Jagermeister,4018.275,96284.3500000001,13
2015-12-06,Seagrams,8612.25,102535.12,2
2015-12-06,Smirnoff,12953.7,194670.45,3
2015-12-13,Absolut,8681.25000000001,187374.83,2
2015-12-13,Admiral Nelson,8010.7,84057.29,3
2015-12-13,Bacardi,12331.2,177556.8,6
2015-12-13,Captain Morgan,30062.725,507298.83,5
2015-12-13,Fireball,17667.825,289399.88,116
2015-12-13,Jack Daniels,11954.2,330577.68,2
2015-12-13,Jagermeister,4665.725,112347.24,18
2015-12-13,Seagrams,10707.1,129935.08,4
2015-12-13,Smirnoff,12294.6,188693.8,7
2015-12-20,Absolut,6511.25000000001,142254.07,3
2015-12-20,Admiral Nelson,4805.975,51257.38,2
2015-12-20,Bacardi,10720.3,152257.88,6
2015-12-20,Captain Morgan,25902.6,437460.63,6
2015-12-20,Fireball,14992,248979.97,106
2015-12-20,Jack Daniels,12470.075,346416.45,3
2015-12-20,Jagermeister,3064.075,73745.5100000001,23
2015-12-20,Seagrams,8688.6,102108.51,2
2015-12-20,Smirnoff,11100.9,168439.65,6
2015-12-27,Absolut,4803.4,105428.9,1
2015-12-27,Admiral Nelson,4341.575,45893.84,3
2015-12-27,Bacardi,6350.05,94086.1199999999,4
2015-12-27,Captain Morgan,16753.625,286041.33,5
2015-12-27,Fireball,12118.7,200687.56,104
2015-12-27,Jack Daniels,5456.65,155420.81,1
2015-12-27,Jagermeister,2103.6,50885.02,21
2015-12-27,Seagrams,5365.85,64424.69,3
2015-12-27,Smirnoff,6830.675,106690.4,7
2016-01-03,Absolut,9376.6,197822.5,4
2016-01-03,Admiral Nelson,4390.4,46972.64,3
2016-01-03,Bacardi,7030.7,102236.18,1
2016-01-03,Captain Morgan,17824.475,305306.36,2
2016-01-03,Crown Royal,8089.32500000001,241520.55,5
2016-01-03,Fireball,10624.35,179737.02,90
2016-01-03,Jack Daniels,5704.075,162186.96,5
2016-01-03,Jagermeister,3641.2,87669.7500000002,9
2016-01-03,Smirnoff,10272.1,160464.33,1
2016-01-10,Admiral Nelson,5070.95,54114.73,3
2016-01-10,Captain Morgan,17662.2,304479.21,3
2016-01-10,Fireball,11605.5,189958.35,78
2016-01-10,Jack Daniels,5487.175,155689.5,15
2016-01-10,Jagermeister,3609.525,86903.59,9
2016-01-10,Smirnoff,10503.6,158187.6,4
2016-01-17,Absolut,3187.825,70204.53,1
2016-01-17,Admiral Nelson,3133.25,33387.89,3
2016-01-17,Bacardi,4339.575,63076.7899999999,1
2016-01-17,Captain Morgan,9389.625,162430.98,2
2016-01-17,Fireball,6640.925,109582.57,71
2016-01-17,Jack Daniels,3172.475,89473.62,3
2016-01-17,Jagermeister,1975.275,47750.05,14
2016-01-17,Seagrams,7467.325,86739.49,3
2016-01-17,Smirnoff,5976.025,90003.4899999999,2
2016-01-24,Absolut,9673.425,211482.05,2
2016-01-24,Admiral Nelson,5283.1,56211.79,3
2016-01-24,Captain Morgan,17970.95,309142.41,6
2016-01-24,Crown Royal,7988.87500000001,237926.07,2
2016-01-24,Fireball,12154.6,198217.55,135
2016-01-24,Jagermeister,3626.8,87499.25,10
2016-01-24,Seagrams,10931.25,125461.29,4
2016-01-24,Smirnoff,9940.75,152268.76,2
2016-01-31,Absolut,5221.4,113165.27,2
2016-01-31,Admiral Nelson,7247.225,75983.47,3
2016-01-31,Bacardi,7555.35,108844.85,2
2016-01-31,Captain Morgan,23157.45,390429.46,4
2016-01-31,Crown Royal,8437.55000000001,249584.74,1
2016-01-31,Fireball,16811.925,277979.84,68
2016-01-31,Jagermeister,3081.15,73536.06,9
2016-01-31,Seagrams,7426.1,88335.24,3
2016-01-31,Smirnoff,9532.3,144705.75,2
2016-02-07,Absolut,4545.775,100134.13,2
2016-02-07,Admiral Nelson,5852.925,61605.7100000001,2
2016-02-07,Bacardi,6886.675,99689.1799999998,5
2016-02-07,Captain Morgan,21494.875,363061.47,11
2016-02-07,Fireball,13665.925,222643.34,77
2016-02-07,Jack Daniels,8124.475,226186.01,2
2016-02-07,Jagermeister,2973.125,71058.06,12
2016-02-07,Seagrams,7001.5,83256.3299999999,4
2016-02-07,Smirnoff,9555.475,145021.41,3
2016-02-14,Absolut,7361,156380.54,1
2016-02-14,Admiral Nelson,4628.55,48810.21,3
2016-02-14,Bacardi,8033.8,113677.98,3
2016-02-14,Captain Morgan,19224.25,324209.7,4
2016-02-14,Fireball,16033.975,253099.82,61
2016-02-14,Jack Daniels,7277.5,205718.52,3
2016-02-14,Jagermeister,2880.425,68837.75,19
2016-02-14,Seagrams,6466.1,77309.15,9
2016-02-14,Smirnoff,8966.1,136656.92,3
2016-02-21,Absolut,5780.85,123944.89,2
2016-02-21,Admiral Nelson,5054.325,53164.62,1
2016-02-21,Bacardi,7348.575,106063.13,1
2016-02-21,Captain Morgan,17358.375,293853.12,2
2016-02-21,Crown Royal,7936.02500000001,235663.66,1
2016-02-21,Fireball,14196.625,230282.68,66
2016-02-21,Jack Daniels,5911.925,166004.95,4
2016-02-21,Jagermeister,3018.575,72016.63,16
2016-02-21,Seagrams,6503.5,77540.9,8
2016-02-28,Absolut,5546.95,121487.05,1
2016-02-28,Admiral Nelson,4245.35,44771.2,3
2016-02-28,Captain Morgan,18562.275,314000.75,2
2016-02-28,Fireball,10759,176114.28,75
2016-02-28,Jack Daniels,5179.625,144845.07,3
2016-02-28,Jagermeister,3180.275,76239.27,17
2016-02-28,Seagrams,6683.15,79511.9100000001,4
2016-02-28,Smirnoff,7185.15,113041.14,2
2016-03-06,Absolut,6401.525,135891.14,2
2016-03-06,Admiral Nelson,4456.45,47279.68,3
2016-03-06,Bacardi,7018.725,100452.69,1
2016-03-06,Captain Morgan,20827.1,352195.79,2
2016-03-06,Crown Royal,9615.8,280760.62,1
2016-03-06,Fireball,10837.55,177526.26,76
2016-03-06,Jack Daniels,8574.625,237111.27,2
2016-03-06,Jagermeister,3695.975,88460.64,17
2016-03-06,Seagrams,7011.175,84514.2,5
2016-03-06,Smirnoff,11338.15,168923.13,2
2016-03-13,Absolut,5517.175,119802.59,1
2016-03-13,Admiral Nelson,4068.725,42752.36,3
2016-03-13,Bacardi,7013.6,99513.4599999997,5
2016-03-13,Captain Morgan,18244.9,309951.01,2
2016-03-13,Crown Royal,7764.07500000001,231204.7,1
2016-03-13,Fireball,10836.275,176555.72,71
2016-03-13,Jack Daniels,4967.5,139372.36,5
2016-03-13,Jagermeister,3696.425,88375.12,22
2016-03-13,Seagrams,7160.625,86441.95,2
2016-03-13,Smirnoff,9018.275,139228.77,4
2016-03-20,Absolut,6450.6,138366.78,2
