eventdate,ActionGeo_FullName,tone,ActionGeo_Lat,ActionGeo_Long,geo,city,eventweek
2014-10-26,"Woodbury County, Iowa, United States",0.19214870577535,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2014-10-26
2014-10-26,"Sioux County, Iowa, United States",1.751313485113835,42.7333,-96.2336,"42.7333,-96.2336",MERRILL,2014-10-26
2014-10-26,"Sergeant Bluff, Iowa, United States",0.66413662239089,42.4039,-96.3586,"42.4039,-96.3586",SERGEANT BLUFF,2014-10-26
2014-10-26,"Rock Creek, Iowa, United States",4.35393258426966,43.235,-92.9188,"43.235,-92.9188",OSAGE,2014-10-26
2014-10-26,"Red Oak, Iowa, United States",0.8848484848484831,41.0097,-95.2255,"41.0097,-95.2255",RED OAK,2014-10-26
2014-10-26,"Carter Lake, Iowa, United States",0.72072072072072,41.2906,-95.9181,"41.2906,-95.9181",CARTER LAKE,2014-10-26
2014-10-26,"Cedar Falls, Iowa, United States",0.0926186573504689,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-10-26
2014-10-26,"Polk County, Iowa, United States",2.11542667435769,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2014-10-26
2014-10-27,"Johnson County, Iowa, United States",0.7094448761115425,41.6667,-91.5335,"41.6667,-91.5335",IOWA CITY,2014-10-26
2014-10-27,"Tama County, Iowa, United States",0.9523809523809521,42.0667,-92.5335,"42.0667,-92.5335",TOLEDO,2014-10-26
2014-10-27,"Des Moines, Iowa, United States",0.029286609241405213,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2014-10-26
2014-10-27,"Brooklyn, Iowa, United States",2.6263952724885096,41.7336,-92.4455,"41.7336,-92.4455",BROOKLYN,2014-10-26
2014-10-27,"Fairview, Iowa, United States",2.05128205128205,42.0781,-91.3299,"42.0781,-91.3299",ANAMOSA,2014-10-26
2014-10-28,"Carroll County, Iowa, United States",0.2493386243386244,42.0333,-94.8836,"42.0333,-94.8836",CARROLL,2014-10-26
2014-10-28,"Benton County, Iowa, United States",0.10505835135215193,42.0667,-92.0668,"42.0667,-92.0668",VINTON,2014-10-26
2014-10-28,"Scott County, Iowa, United States",0.20659674541712256,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2014-10-26
2014-10-28,"Cornell College, Iowa, United States",0.16835016835016833,41.9258,-91.4254,"41.9258,-91.4254",MOUNT VERNON,2014-10-26
2014-10-28,"Clear Lake, Iowa, United States",2.8089887640449445,43.138000000000005,-93.3794,"43.138000000000005,-93.3794",CLEAR LAKE,2014-10-26
2014-10-28,"Conference Center, Iowa, United States",1.9372693726937251,42.473,-96.3614,"42.473,-96.3614",SIOUX CITY,2014-10-26
2014-10-28,"Town Square, Iowa, United States",2.1153846153846203,42.4944,-96.4061,"42.4944,-96.4061",SIOUX CITY,2014-10-26
2014-10-28,"New Hampton, Iowa, United States",0.009651916782928413,43.0591,-92.3177,"43.0591,-92.3177",NEW HAMPTON,2014-10-26
2014-10-28,"Cedar Valley, Iowa, United States",1.40845070422535,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2014-10-26
2014-10-28,"Sac County, Iowa, United States",2.4731182795698903,42.3833,-95.1169,"42.3833,-95.1169",EARLY,2014-10-26
2014-10-28,"Van Buren County, Iowa, United States",0.8064516129032249,40.7506,-91.9668,"40.7506,-91.9668",KEOSAUQUA,2014-10-26
2014-10-28,"Williamsburg, Iowa, United States",1.0675350079916033,41.6611,-92.0091,"41.6611,-92.0091",WILLIAMSBURG,2014-10-26
2014-10-28,"Cass County, Iowa, United States",0.13325484063293108,41.3333,-94.9336,"41.3333,-94.9336",ATLANTIC,2014-10-26
2014-10-29,"Mennonite Church, Iowa, United States",1.044776119402985,41.4275,-92.04299999999999,"41.4275,-92.04299999999999",NORTH ENGLISH,2014-10-26
2014-10-29,"Missouri Valley, Iowa, United States",3.5714285714285703,41.5564,-95.8878,"41.5564,-95.8878",MISSOURI VALLEY,2014-10-26
2014-10-29,"Earlville, Iowa, United States",0.13550135501355,42.4817,-91.2724,"42.4817,-91.2724",DELAWARE,2014-10-26
2014-10-29,"Cedar Rapids, Iowa, United States",0.024139249407969163,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2014-10-26
2014-10-29,"Benton County, Iowa, United States",2.38095238095238,42.0667,-92.0668,"42.0667,-92.0668",VINTON,2014-10-26
2014-10-29,"Clay County Jail, Iowa, United States",0.0,43.1416,-95.1464,"43.1416,-95.1464",SPENCER,2014-10-26
2014-10-29,"Drake University, Iowa, United States",0.19919708252888368,41.6014,-93.6519,"41.6014,-93.6519",DES MOINES,2014-10-26
2014-10-29,"Pocahontas, Iowa, United States",3.30368487928844,42.7355,-94.6691,"42.7355,-94.6691",POCAHONTAS,2014-10-26
2014-10-29,"Coralville, Iowa, United States",0.11068345135538693,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2014-10-26
2014-10-29,"Sacred Heart Catholic Church, Iowa, United States",2.65625,43.3422,-96.3011,"43.3422,-96.3011",ALVORD,2014-10-26
2014-10-29,"Dubuque County, Iowa, United States",0.1919438476670066,42.4833,-90.8668,"42.4833,-90.8668",PEOSTA,2014-10-26
2014-10-30,"Cedar Rapids, Iowa, United States",0.05685654878387005,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2014-10-26
2014-10-30,"Sioux City, Iowa, United States",0.09067383919533464,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2014-10-26
2014-10-30,"Woodbury County, Iowa, United States",0.13444367258046688,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2014-10-26
2014-10-30,"Lucas County, Iowa, United States",2.4871794871794903,41.0333,-93.3002,"41.0333,-93.3002",CHARITON,2014-10-26
2014-10-30,"Student Union, Iowa, United States",1.2152777777777783,42.7283,-92.4807,"42.7283,-92.4807",WAVERLY,2014-10-26
2014-10-30,"Cass County, Iowa, United States",1.73775671406003,41.3333,-94.9336,"41.3333,-94.9336",ATLANTIC,2014-10-26
2014-10-30,"Arnolds Park, Iowa, United States",0.0,43.3727,-95.1239,"43.3727,-95.1239",ARNOLDS PARK,2014-10-26
2014-10-30,"Indianola, Iowa, United States",0.4065635810404267,41.358000000000004,-93.5574,"41.358000000000004,-93.5574",INDIANOLA,2014-10-26
2014-10-30,"Buena Vista University, Iowa, United States",3.2338308457711435,42.6411,-95.2086,"42.6411,-95.2086",STORM LAKE,2014-10-26
2014-10-30,"Marion High School, Iowa, United States",1.3574660633484168,42.0233,-91.5918,"42.0233,-91.5918",MARION,2014-10-26
2014-10-30,"Farmington, Iowa, United States",1.10410094637224,40.6403,-91.7429,"40.6403,-91.7429",FARMINGTON,2014-10-26
2014-10-30,"Fremont County, Iowa, United States",0.0,40.7506,-95.6003,"40.7506,-95.6003",HAMBURG,2014-10-26
2014-10-30,"Greene County, Iowa, United States",0.8797653958944279,42.0333,-94.4002,"42.0333,-94.4002",JEFFERSON,2014-10-26
2014-10-31,"Council Bluffs, Iowa, United States",1.274271844660195,41.2619,-95.8608,"41.2619,-95.8608",COUNCIL BLUFFS,2014-10-26
2014-10-31,"Harrison County, Iowa, United States",0.4640365066843041,41.6833,-95.7836,"41.6833,-95.7836",LOGAN,2014-10-26
2014-10-31,"United Church, Iowa, United States",1.0882708585247902,41.6339,-90.4329,"41.6339,-90.4329",LE CLAIRE,2014-10-26
2014-10-31,"Loras College, Iowa, United States",1.549755301794455,42.5042,-90.6815,"42.5042,-90.6815",DUBUQUE,2014-10-26
2014-10-31,"Keota, Iowa, United States",1.0,41.3639,-91.9538,"41.3639,-91.9538",KEOTA,2014-10-26
2014-10-31,"Coralville, Iowa, United States",0.21661954871286992,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2014-10-26
2014-10-31,"Tama County, Iowa, United States",-1.2992862136806336,42.0667,-92.5335,"42.0667,-92.5335",TOLEDO,2014-10-26
2014-10-31,"John Pappajohn Business Building, Iowa, United States",1.0882708585247902,41.6631,-91.5352,"41.6631,-91.5352",IOWA CITY,2014-10-26
2014-10-31,"Cedar Falls, Iowa, United States",0.22341264634545385,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-10-26
2014-10-31,"Sioux City, Iowa, United States",0.14362182140140636,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2014-10-26
2014-10-31,"City Of Des Moines, Iowa, United States",0.8083140877598151,41.5743,-93.6171,"41.5743,-93.6171",DES MOINES,2014-10-26
2014-11-01,"Hubbard Park, Iowa, United States",1.4235055724417498,42.5186,-96.4003,"42.5186,-96.4003",SIOUX CITY,2014-10-26
2014-11-01,"Council Bluffs, Iowa, United States",0.5897130187416333,41.2619,-95.8608,"41.2619,-95.8608",COUNCIL BLUFFS,2014-10-26
2014-11-01,"Lineville, Iowa, United States",1.3748191027496397,40.5814,-93.5238,"40.5814,-93.5238",LEON,2014-10-26
2014-11-02,"City Of Tama, Iowa, United States",1.0238907849829366,41.9636,-92.574,"41.9636,-92.574",TOLEDO,2014-11-02
2014-11-02,"Des Moines, Iowa, United States",0.01819009312062411,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2014-11-02
2014-11-02,"Cass County, Iowa, United States",1.0740740740740733,41.3333,-94.9336,"41.3333,-94.9336",ATLANTIC,2014-11-02
2014-11-02,"Urbandale, Iowa, United States",1.1708011041915931,41.6267,-93.7122,"41.6267,-93.7122",URBANDALE,2014-11-02
2014-11-03,"Sac County, Iowa, United States",1.2017634282736298,42.3833,-95.1169,"42.3833,-95.1169",EARLY,2014-11-02
2014-11-03,"Jones County, Iowa, United States",0.31496766001349136,42.1167,-91.1335,"42.1167,-91.1335",ANAMOSA,2014-11-02
2014-11-03,"West Des Moines, Iowa, United States",0.427350427350427,41.5772,-93.7113,"41.5772,-93.7113",WEST DES MOINES,2014-11-02
2014-11-03,"Lamoni, Iowa, United States",3.3631108775617404,40.6228,-93.9341,"40.6228,-93.9341",LAMONI,2014-11-02
2014-11-03,"Dallas County, Iowa, United States",0.78864353312303,41.6833,-94.0502,"41.6833,-94.0502",ADEL,2014-11-02
2014-11-03,"Le Mars, Iowa, United States",0.4523869482318227,42.7942,-96.1656,"42.7942,-96.1656",LE MARS,2014-11-02
2014-11-03,"Memorial Union, Iowa, United States",1.6584518141016535,42.0233,-93.6458,"42.0233,-93.6458",AMES,2014-11-02
2014-11-03,"Urbandale, Iowa, United States",0.4369538077403245,41.6267,-93.7122,"41.6267,-93.7122",URBANDALE,2014-11-02
2014-11-04,"Marshalltown, Iowa, United States",0.3424190636194231,42.0494,-92.90799999999999,"42.0494,-92.90799999999999",MARSHALLTOWN,2014-11-02
2014-11-04,"Cedar Rapids, Iowa, United States",0.04085053267251785,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2014-11-02
2014-11-04,"West Bend, Iowa, United States",0.3341687552213872,42.9569,-94.4411,"42.9569,-94.4411",WEST BEND,2014-11-02
2014-11-04,"Mary Greeley Medical Center, Iowa, United States",0.8567235369656949,42.0327,-93.6117,"42.0327,-93.6117",AMES,2014-11-02
2014-11-05,"Johnson County, Iowa, United States",0.11821874800064353,41.6667,-91.5335,"41.6667,-91.5335",IOWA CITY,2014-11-02
2014-11-05,"Keokuk, Iowa, United States",2.9673590504451,40.3973,-91.3849,"40.3973,-91.3849",KEOKUK,2014-11-02
2014-11-05,"Muscatine County, Iowa, United States",0.6090133982947701,41.4667,-91.1335,"41.4667,-91.1335",MUSCATINE,2014-11-02
2014-11-05,"Sergeant Bluff, Iowa, United States",1.10544217687075,42.4039,-96.3586,"42.4039,-96.3586",SERGEANT BLUFF,2014-11-02
2014-11-05,"Altoona, Iowa, United States",0.9196973692998448,41.6442,-93.4647,"41.6442,-93.4647",ALTOONA,2014-11-02
2014-11-05,"Dubuque County, Iowa, United States",0.6970387243735763,42.4833,-90.8668,"42.4833,-90.8668",PEOSTA,2014-11-02
2014-11-05,"Red Oak Fire Department, Iowa, United States",0.4947433518862101,41.0213,-95.2323,"41.0213,-95.2323",RED OAK,2014-11-02
2014-11-05,"West Branch, Iowa, United States",4.6439628482972095,41.6714,-91.3465,"41.6714,-91.3465",WEST BRANCH,2014-11-02
2014-11-05,"Des Moines, Iowa, United States",0.02893521589316045,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2014-11-02
2014-11-05,"Black Hawk County, Iowa, United States",0.04230118443316425,42.4667,-92.3168,"42.4667,-92.3168",EVANSDALE,2014-11-02
2014-11-05,"Fruitland, Iowa, United States",3.82165605095541,41.3561,-91.1293,"41.3561,-91.1293",MUSCATINE,2014-11-02
2014-11-05,"Buena Vista University, Iowa, United States",4.57413249211356,42.6411,-95.2086,"42.6411,-95.2086",STORM LAKE,2014-11-02
2014-11-05,"Charles City, Iowa, United States",3.6501901140684403,43.0664,-92.6724,"43.0664,-92.6724",CHARLES CITY,2014-11-02
2014-11-06,"West Point, Iowa, United States",1.69491525423729,40.7167,-91.4502,"40.7167,-91.4502",WEST POINT,2014-11-02
2014-11-06,"Harrison County, Iowa, United States",0.06794372474387199,41.6833,-95.7836,"41.6833,-95.7836",LOGAN,2014-11-02
2014-11-06,"Louisa County, Iowa, United States",0.6151142355008775,41.2334,-91.2668,"41.2334,-91.2668",WAPELLO,2014-11-02
2014-11-06,"Terre Haute, Iowa, United States",0.8544303797468361,40.6833,-93.8666,"40.6833,-93.8666",LAMONI,2014-11-02
2014-11-06,"City Of Boone, Iowa, United States",2.20385674931129,42.0529,-93.8775,"42.0529,-93.8775",BOONE,2014-11-02
2014-11-06,"Council Bluffs, Iowa, United States",0.9902546285831568,41.2619,-95.8608,"41.2619,-95.8608",COUNCIL BLUFFS,2014-11-02
2014-11-06,"Correctionville, Iowa, United States",3.133903133903135,42.475,-95.7856,"42.475,-95.7856",ANTHON,2014-11-02
2014-11-06,"Cerro Gordo County, Iowa, United States",0.6993006993006989,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2014-11-02
2014-11-06,"Wapello, Iowa, United States",1.0638297872340452,41.1814,-91.1854,"41.1814,-91.1854",WAPELLO,2014-11-02
2014-11-06,"Ottumwa, Iowa, United States",1.6666666666666698,41.02,-92.4113,"41.02,-92.4113",OTTUMWA,2014-11-02
2014-11-07,"Skiff Medical Center, Iowa, United States",0.73529411764706,41.7031,-93.0516,"41.7031,-93.0516",NEWTON,2014-11-02
2014-11-07,"United Presbyterian Church, Iowa, United States",0.436681222707424,43.1903,-96.0033,"43.1903,-96.0033",SHELDON,2014-11-02
2014-11-07,"Hillsdale, Iowa, United States",0.8194034742707299,41.0075,-95.6708,"41.0075,-95.6708",MALVERN,2014-11-02
2014-11-07,"Cedar Rapids, Iowa, United States",0.06921489033431097,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2014-11-02
2014-11-07,"Floyd County, Iowa, United States",0.0,43.0666,-92.7835,"43.0666,-92.7835",FLOYD,2014-11-02
2014-11-07,"Fort Madison, Iowa, United States",0.7049702840758828,40.6298,-91.3151,"40.6298,-91.3151",FORT MADISON,2014-11-02
2014-11-07,"Rock Valley, Iowa, United States",4.11764705882353,43.2053,-96.295,"43.2053,-96.295",ROCK VALLEY,2014-11-02
2014-11-08,"Cedar Falls, Iowa, United States",2.84974093264249,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-11-02
2014-11-08,"Westview Care Center, Iowa, United States",1.81082981715893,43.0927,-93.8113,"43.0927,-93.8113",BRITT,2014-11-02
2014-11-08,"Edgewood, Iowa, United States",0.0,42.6444,-91.4013,"42.6444,-91.4013",EDGEWOOD,2014-11-02
2014-11-08,"Clear Lake, Iowa, United States",0.0,43.138000000000005,-93.3794,"43.138000000000005,-93.3794",CLEAR LAKE,2014-11-02
2014-11-08,"Woodbury County, Iowa, United States",0.12803482704032862,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2014-11-02
2014-11-08,"West Des Moines, Iowa, United States",0.05025125628140701,41.5772,-93.7113,"41.5772,-93.7113",WEST DES MOINES,2014-11-02
2014-11-09,"Lee County, Iowa, United States",0.7425742574257425,40.65,-91.4835,"40.65,-91.4835",DONNELLSON,2014-11-09
2014-11-09,"Missouri Valley, Iowa, United States",4.63917525773196,41.5564,-95.8878,"41.5564,-95.8878",MISSOURI VALLEY,2014-11-09
2014-11-10,"City Of Oskaloosa, Iowa, United States",0.517241379310345,41.2931,-92.6399,"41.2931,-92.6399",OSKALOOSA,2014-11-09
2014-11-10,"Woodbury County, Iowa, United States",0.8,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2014-11-09
2014-11-10,"Fayette County, Iowa, United States",0.0,42.8666,-91.8502,"42.8666,-91.8502",FAYETTE,2014-11-09
2014-11-10,"Linn County, Iowa, United States",0.0,42.0667,-91.6002,"42.0667,-91.6002",MARION,2014-11-09
2014-11-10,"Residence Hall, Iowa, United States",0.45689917758148,41.5403,-90.5788,"41.5403,-90.5788",DAVENPORT,2014-11-09
2014-11-10,"Oskaloosa, Iowa, United States",0.15611570374367548,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2014-11-09
2014-11-10,"Grays Lake, Iowa, United States",1.0526315789473701,41.5704,-93.6385,"41.5704,-93.6385",DES MOINES,2014-11-09
2014-11-10,"Clinton County, Iowa, United States",2.40174672489083,41.8834,-90.5501,"41.8834,-90.5501",DE WITT,2014-11-09
2014-11-10,"Wapello, Iowa, United States",0.0854700854700854,41.1814,-91.1854,"41.1814,-91.1854",WAPELLO,2014-11-09
2014-11-10,"Polk County, Iowa, United States",0.04808401457808582,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2014-11-09
2014-11-10,"Postville, Iowa, United States",0.002193648543754847,43.0847,-91.5682,"43.0847,-91.5682",POSTVILLE,2014-11-09
2014-11-11,"Cedar Falls, Iowa, United States",0.16691525128999574,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-11-09
2014-11-11,"Reasnor, Iowa, United States",0.27027027027027,41.5783,-93.0233,"41.5783,-93.0233",MONROE,2014-11-09
2014-11-11,"Columbus City, Iowa, United States",0.7961783439490451,41.2586,-91.3743,"41.2586,-91.3743",COLUMBUS JUNCTION,2014-11-09
2014-11-11,"Cedar River, Iowa, United States",0.2914951989026067,41.2831,-91.3468,"41.2831,-91.3468",COLUMBUS JUNCTION,2014-11-09
2014-11-11,"Highland Park, Iowa, United States",0.3593429158110875,43.0547,-96.3434,"43.0547,-96.3434",IRETON,2014-11-09
2014-11-11,"Linn County, Iowa, United States",0.2131835817256041,42.0667,-91.6002,"42.0667,-91.6002",MARION,2014-11-09
2014-11-11,"Spirit Lake, Iowa, United States",7.65498600055001,43.4222,-95.1022,"43.4222,-95.1022",SPIRIT LAKE,2014-11-09
2014-11-11,"Muscatine, Iowa, United States",0.15644923316878806,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2014-11-09
2014-11-11,"Hancock County, Iowa, United States",0.5081951437314695,43.0833,-93.7169,"43.0833,-93.7169",BRITT,2014-11-09
2014-11-12,"Wapello County, Iowa, United States",0.8655394524959742,41.0333,-92.4169,"41.0333,-92.4169",OTTUMWA,2014-11-09
2014-11-12,"Pekin, Iowa, United States",5.0,41.1628,-92.1596,"41.1628,-92.1596",SIGOURNEY,2014-11-09
2014-11-12,"Sioux Center, Iowa, United States",1.12781954887218,43.0797,-96.1756,"43.0797,-96.1756",SIOUX CENTER,2014-11-09
2014-11-12,"Pocahontas, Iowa, United States",0.0,42.7355,-94.6691,"42.7355,-94.6691",POCAHONTAS,2014-11-09
2014-11-12,"Coralville, Iowa, United States",2.1604938271604897,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2014-11-09
2014-11-12,"Hamilton Hall, Iowa, United States",1.05820105820106,42.0278,-93.6422,"42.0278,-93.6422",AMES,2014-11-09
2014-11-12,"Lee County, Iowa, United States",0.76531497657199,40.65,-91.4835,"40.65,-91.4835",DONNELLSON,2014-11-09
2014-11-12,"Cedar Falls, Iowa, United States",0.19675726632726148,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-11-09
2014-11-13,"Polk County, Iowa, United States",0.15952553575672038,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2014-11-09
2014-11-13,"Storm Lake, Iowa, United States",0.8103600494904835,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2014-11-09
2014-11-13,"Floyd County, Iowa, United States",2.72536687631027,43.0666,-92.7835,"43.0666,-92.7835",FLOYD,2014-11-09
2014-11-13,"Tama County, Iowa, United States",0.2261491820373121,42.0667,-92.5335,"42.0667,-92.5335",TOLEDO,2014-11-09
2014-11-13,"Burlington, Iowa, United States",0.979958780878461,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2014-11-09
2014-11-13,"Memorial Union, Iowa, United States",5.52763819095477,42.0233,-93.6458,"42.0233,-93.6458",AMES,2014-11-09
2014-11-13,"Mercy Hospital, Iowa, United States",0.0,41.6641,-91.5285,"41.6641,-91.5285",IOWA CITY,2014-11-09
2014-11-13,"Boone County, Iowa, United States",1.0617760617760623,42.0333,-93.9336,"42.0333,-93.9336",BOONE,2014-11-09
2014-11-14,"Clinton County, Iowa, United States",0.4582484725050924,41.8834,-90.5501,"41.8834,-90.5501",DE WITT,2014-11-09
2014-11-14,"Storm Lake, Iowa, United States",0.0,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2014-11-09
2014-11-14,"Mercy Medical Center, Iowa, United States",0.58651026392962,41.5988,-93.6233,"41.5988,-93.6233",DES MOINES,2014-11-09
2014-11-14,"Muscatine, Iowa, United States",0.2740691325462023,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2014-11-09
2014-11-14,"Marble Rock, Iowa, United States",3.1042128603104198,42.9652,-92.8685,"42.9652,-92.8685",GREENE,2014-11-09
2014-11-14,"Wright County, Iowa, United States",0.4885272800817246,42.7333,-93.7169,"42.7333,-93.7169",CLARION,2014-11-09
2014-11-14,"Iowa State Penitentiary, Iowa, United States",0.1942109958886729,40.6325,-91.2971,"40.6325,-91.2971",FORT MADISON,2014-11-09
2014-11-14,"Cedar Rapids, Iowa, United States",0.05730295075500035,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2014-11-09
2014-11-14,"Altoona, Iowa, United States",0.09262010934886056,41.6442,-93.4647,"41.6442,-93.4647",ALTOONA,2014-11-09
2014-11-14,"Cerro Gordo County, Iowa, United States",0.4694835680751175,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2014-11-09
2014-11-14,"Hampton-Dumont High School, Iowa, United States",0.662251655629139,42.7533,-93.2085,"42.7533,-93.2085",HAMPTON,2014-11-09
2014-11-14,"Cedar Rapids Public Library, Iowa, United States",2.8800000000000003,41.975,-91.6652,"41.975,-91.6652",CEDAR RAPIDS,2014-11-09
2014-11-14,"Urbandale, Iowa, United States",0.13646160905851584,41.6267,-93.7122,"41.6267,-93.7122",URBANDALE,2014-11-09
2014-11-15,"Storm Lake, Iowa, United States",0.0,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2014-11-09
2014-11-15,"Cedar Falls, Iowa, United States",0.2267553654643269,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-11-09
2014-11-15,"Burlington, Iowa, United States",0.393700787401575,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2014-11-09
2014-11-15,"Maquoketa, Iowa, United States",0.2257935866004913,42.0689,-90.6657,"42.0689,-90.6657",MAQUOKETA,2014-11-09
2014-11-15,"City Of Storm Lake, Iowa, United States",0.3125,42.645,-95.2,"42.645,-95.2",STORM LAKE,2014-11-09
2014-11-15,"Grinnell High School, Iowa, United States",2.4390243902438997,41.7505,-92.7385,"41.7505,-92.7385",GRINNELL,2014-11-09
2014-11-15,"Mount Vernon, Iowa, United States",2.64367816091954,41.922,-91.4168,"41.922,-91.4168",MOUNT VERNON,2014-11-09
2014-11-16,"Plum Creek, Iowa, United States",0.20352781546811372,42.6783,-90.9215,"42.6783,-90.9215",HOLY CROSS,2014-11-16
2014-11-16,"Fayette County, Iowa, United States",0.7412398921832899,42.8666,-91.8502,"42.8666,-91.8502",FAYETTE,2014-11-16
2014-11-16,"Maquoketa, Iowa, United States",0.3792939865286447,42.0689,-90.6657,"42.0689,-90.6657",MAQUOKETA,2014-11-16
2014-11-16,"Altoona, Iowa, United States",1.12676056338028,41.6442,-93.4647,"41.6442,-93.4647",ALTOONA,2014-11-16
2014-11-16,"Johnson County, Iowa, United States",1.3677811550152001,41.6667,-91.5335,"41.6667,-91.5335",IOWA CITY,2014-11-16
2014-11-17,"Des Moines, Iowa, United States",0.05487738776656556,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2014-11-16
2014-11-17,"Drake University, Iowa, United States",0.15961014300418744,41.6014,-93.6519,"41.6014,-93.6519",DES MOINES,2014-11-16
2014-11-17,"Gilbertville, Iowa, United States",0.3412969283276451,42.4161,-92.2149,"42.4161,-92.2149",GILBERTVILLE,2014-11-16
2014-11-18,"Muscatine County, Iowa, United States",0.3918465911221446,41.4667,-91.1335,"41.4667,-91.1335",MUSCATINE,2014-11-16
2014-11-18,"Copper Creek, Iowa, United States",0.365853658536586,42.0659,-90.4315,"42.0659,-90.4315",PRESTON,2014-11-16
2014-11-18,"Pottawattamie County, Iowa, United States",0.0,41.3333,-95.5336,"41.3333,-95.5336",OAKLAND,2014-11-16
2014-11-18,"Jackson County, Iowa, United States",1.70731707317073,42.1667,-90.5835,"42.1667,-90.5835",MAQUOKETA,2014-11-16
2014-11-18,"Mount Pleasant, Iowa, United States",0.9363295880149825,40.9636,-91.5579,"40.9636,-91.5579",MOUNT PLEASANT,2014-11-16
2014-11-18,"Linn County Jail, Iowa, United States",1.4388489208633102,41.9746,-91.6693,"41.9746,-91.6693",CEDAR RAPIDS,2014-11-16
2014-11-18,"Ronald Mcdonald House, Iowa, United States",2.4590163934426252,41.6631,-91.5563,"41.6631,-91.5563",IOWA CITY,2014-11-16
2014-11-19,"Sioux City, Iowa, United States",0.11161969029116492,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2014-11-16
2014-11-19,"Pottawattamie County, Iowa, United States",1.0492332526230832,41.3333,-95.5336,"41.3333,-95.5336",OAKLAND,2014-11-16
2014-11-19,"Northwestern College, Iowa, United States",2.5477707006369434,42.998000000000005,-96.0536,"42.998000000000005,-96.0536",ORANGE CITY,2014-11-16
2014-11-19,"City Of Waterloo, Iowa, United States",0.0,42.4917,-92.3513,"42.4917,-92.3513",WATERLOO,2014-11-16
2014-11-19,"Spirit Lake, Iowa, United States",1.1307856596182901,43.4222,-95.1022,"43.4222,-95.1022",SPIRIT LAKE,2014-11-16
2014-11-19,"Monona, Iowa, United States",3.21199143468951,43.0517,-91.3893,"43.0517,-91.3893",MONONA,2014-11-16
2014-11-20,"Jasper County, Iowa, United States",0.57636887608069,41.6833,-93.0502,"41.6833,-93.0502",NEWTON,2014-11-16
2014-11-20,"Cedar Falls, Iowa, United States",0.05433013983103299,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2014-11-16
2014-11-20,"Sharon Center, Iowa, United States",5.4179566563467505,41.5692,-91.6613,"41.5692,-91.6613",RIVERSIDE,2014-11-16
2014-11-21,"Bettendorf High School, Iowa, United States",3.26609029779059,41.5573,-90.49600000000001,"41.5573,-90.49600000000001",BETTENDORF,2014-11-16
2014-11-21,"Fort Dodge, Iowa, United States",0.2349223512262917,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2014-11-16
2014-11-21,"Scott Community College, Iowa, United States",2.03045685279188,41.5481,-90.4687,"41.5481,-90.4687",BETTENDORF,2014-11-16
